,name,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,total_epa,completions per game,attempts per game,passing_yards per game,passing_tds per game,interceptions per game,sacks per game,sack_yards per game,sack_fumbles per game,sack_fumbles_lost per game,passing_air_yards per game,passing_yards_after_catch per game,passing_first_downs per game,passing_epa per game,passing_2pt_conversions per game,pacr per game,dakota per game,carries per game,rushing_yards per game,rushing_tds per game,rushing_fumbles per game,rushing_fumbles_lost per game,rushing_first_downs per game,rushing_epa per game,rushing_2pt_conversions per game,receptions per game,targets per game,receiving_yards per game,receiving_tds per game,receiving_fumbles per game,receiving_fumbles_lost per game,receiving_air_yards per game,receiving_yards_after_catch per game,receiving_first_downs per game,receiving_epa per game,receiving_2pt_conversions per game,racr per game,air_yards_share per game,wopr_x per game,special_teams_tds per game,fantasy_points per game,fantasy_points_ppr per game,tgt_sh per game,wopr_y per game,dom per game,w8dom per game,yptmpa per game,total_epa per game
33,Taysom Hill,78,134,978.0,4,5.0,9.0,64.0,1,0,982.0,521.0,43.0,-11.435,0,8.819,0.455,70,374.0,5,1.0,0.0,26.0,14.292,0,4,6,52.0,0,0.0,0.0,19.0,50.0,4.0,-2.83,0,2.608,0.205,0.049,0.342,0.0,117.72,121.72,12,0.018,0.007,0.042,0.032,0.021,0.0,0.034,0.028,0.01,0.017,0.153,0.127,2.8569999999999993,6.5,11.166666666666666,81.5,0.3333333333333333,0.4166666666666667,0.75,5.333333333333333,0.08333333333333333,0.0,81.83333333333333,43.416666666666664,3.5833333333333335,-0.9529166666666667,0.0,0.7349166666666668,0.03791666666666667,5.833333333333333,31.166666666666668,0.4166666666666667,0.08333333333333333,0.0,2.1666666666666665,1.191,0.0,0.3333333333333333,0.5,4.333333333333333,0.0,0.0,0.0,1.5833333333333333,4.166666666666667,0.3333333333333333,-0.23583333333333334,0.0,0.21733333333333335,0.004083333333333334,0.0285,0.0,9.81,10.143333333333333,0.0014999999999999998,0.0026666666666666666,0.0008333333333333334,0.0014166666666666668,0.01275,0.23808333333333329
34,Cooper Rush,30,47,422.0,3,1.0,3.0,19.0,1,1,418.0,213.0,18.0,8.043,0,14.376,0.036,9,-8.0,0,0.0,0.0,0.0,-0.618,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,24.08,24.08,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,7.424999999999999,7.5,11.75,105.5,0.75,0.25,0.75,4.75,0.25,0.25,104.5,53.25,4.5,2.01075,0.0,3.594,0.009,2.25,-2.0,0.0,0.0,0.0,0.0,-0.1545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.02,6.02,0.0,0.0,0.0,0.0,0.0,1.8562499999999997
35,Mitchell Trubisky,6,8,43.0,0,1.0,0.0,0.0,0,0,41.0,17.0,2.0,-1.661,0,6.981,-0.026,13,24.0,1,0.0,0.0,3.0,-3.854,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.12,8.12,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,-5.515000000000001,1.2,1.6,8.6,0.0,0.2,0.0,0.0,0.0,0.0,8.2,3.4,0.4,-0.3322,0.0,1.3961999999999999,-0.0052,2.6,4.8,0.2,0.0,0.0,0.6,-0.7708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6239999999999999,1.6239999999999999,0.0,0.0,0.0,0.0,0.0,-1.1030000000000002
36,Patrick Mahomes,436,658,4839.0,37,13.0,28.0,146.0,6,2,4825.0,2699.0,260.0,139.734,1,17.991,2.68,66,381.0,2,3.0,2.0,25.0,13.275,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,361.66,361.66,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205,153.00900000000001,25.647058823529413,38.705882352941174,284.6470588235294,2.176470588235294,0.7647058823529411,1.6470588235294117,8.588235294117647,0.35294117647058826,0.11764705882352941,283.8235294117647,158.76470588235293,15.294117647058824,8.21964705882353,0.058823529411764705,1.0582941176470588,0.15764705882352942,3.8823529411764706,22.41176470588235,0.11764705882352941,0.17647058823529413,0.11764705882352941,1.4705882352941178,0.7808823529411765,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.274117647058826,21.274117647058826,0.0,0.0,0.0,0.0,0.0,9.000529411764706
37,C.J. Beathard,2,2,33.0,0,0.0,0.0,0.0,0,0,27.0,6.0,1.0,1.829,0,1.222,0.0,1,2.0,0,0.0,0.0,0.0,-0.55,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.52,1.52,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.017,1.279,1.0,1.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,13.5,3.0,0.5,0.9145,0.0,0.611,0.0,0.5,1.0,0.0,0.0,0.0,0.0,-0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.76,0.0,0.0,,,0.0,0.6395
38,Tim Boyle,61,94,526.0,3,6.0,0.0,0.0,1,0,593.0,265.0,28.0,-4.899,1,2.561,0.184,2,13.0,0,0.0,0.0,1.0,1.878,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,24.34,24.34,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,-3.021,15.25,23.5,131.5,0.75,1.5,0.0,0.0,0.25,0.0,148.25,66.25,7.0,-1.22475,0.25,0.64025,0.046,0.5,3.25,0.0,0.0,0.0,0.25,0.4695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.085,6.085,0.0,0.0,0.0,0.0,0.0,-0.75525
39,Josh Rosen,2,11,19.0,0,2.0,0.0,0.0,0,0,121.0,11.0,1.0,-18.705,0,0.415,-0.154,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-3.24,-3.24,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018,-18.705,0.6666666666666666,3.6666666666666665,6.333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,40.333333333333336,3.6666666666666665,0.3333333333333333,-6.234999999999999,0.0,0.13833333333333334,-0.051333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.08,-1.08,0.0,0.0,0.0,0.0,0.0,-6.234999999999999
40,Mike White,88,132,953.0,5,8.0,4.0,18.0,0,0,777.0,566.0,49.0,2.94,0,5.177,0.416,5,-1.0,0,0.0,0.0,2.0,-0.67,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,44.02,44.02,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101,2.27,22.0,33.0,238.25,1.25,2.0,1.0,4.5,0.0,0.0,194.25,141.5,12.25,0.735,0.0,1.29425,0.104,1.25,-0.25,0.0,0.0,0.0,0.5,-0.1675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,11.005,11.005,0.0,0.0,0.0,0.0,0.0,0.5675
41,Logan Woodside,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,6,-6.0,0,0.0,0.0,0.0,-4.562,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.6,-0.6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,-4.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,-1.5,0.0,0.0,0.0,0.0,-1.1405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,-0.15,0.0,0.0,0.0,0.0,0.0,-1.1405
42,Kyle Allen,12,19,120.0,1,0.0,2.0,5.0,1,1,135.0,46.0,6.0,1.34,0,1.807,0.178,2,11.0,0,0.0,0.0,1.0,-0.236,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.9,7.9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,1.104,6.0,9.5,60.0,0.5,0.0,1.0,2.5,0.5,0.5,67.5,23.0,3.0,0.67,0.0,0.9035,0.089,1.0,5.5,0.0,0.0,0.0,0.5,-0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95,3.95,0.0,0.0,0.0,0.0,0.0,0.552
43,Mason Rudolph,35,58,277.0,1,1.0,0.0,0.0,0,0,360.0,122.0,16.0,-8.753,0,1.9,0.022,5,53.0,0,0.0,0.0,3.0,3.056,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,18.38,18.38,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119,-5.697,17.5,29.0,138.5,0.5,0.5,0.0,0.0,0.0,0.0,180.0,61.0,8.0,-4.3765,0.0,0.95,0.011,2.5,26.5,0.0,0.0,0.0,1.5,1.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.19,9.19,0.0,0.0,0.0,0.0,0.0,-2.8485
44,Lamar Jackson,246,382,2882.0,16,13.0,38.0,190.0,3,1,3531.0,1153.0,135.0,19.172,2,10.967,0.989,133,767.0,2,3.0,2.0,48.0,16.462,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,239.98,239.98,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.215,35.634,20.5,31.833333333333332,240.16666666666666,1.3333333333333333,1.0833333333333333,3.1666666666666665,15.833333333333334,0.25,0.08333333333333333,294.25,96.08333333333333,11.25,1.5976666666666668,0.16666666666666666,0.9139166666666667,0.08241666666666667,11.083333333333334,63.916666666666664,0.16666666666666666,0.25,0.16666666666666666,4.0,1.3718333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99833333333333,19.99833333333333,0.0,0.0,0.0,0.0,0.0,2.9695
45,Baker Mayfield,253,418,3010.0,17,13.0,43.0,269.0,5,3,3651.0,1391.0,143.0,-6.556,2,12.057,1.07,37,134.0,1,1.0,0.0,12.0,6.111,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,179.8,179.8,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158,-0.4450000000000003,18.071428571428573,29.857142857142858,215.0,1.2142857142857142,0.9285714285714286,3.0714285714285716,19.214285714285715,0.35714285714285715,0.21428571428571427,260.7857142857143,99.35714285714286,10.214285714285714,-0.4682857142857143,0.14285714285714285,0.8612142857142857,0.07642857142857143,2.642857142857143,9.571428571428571,0.07142857142857142,0.07142857142857142,0.0,0.8571428571428571,0.4365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.842857142857143,12.842857142857143,0.0,0.0,0.0,0.0,0.0,-0.031785714285714306
46,Josh Allen,409,646,4407.0,36,15.0,26.0,164.0,3,1,5295.0,1734.0,234.0,80.834,1,14.683,2.23,122,763.0,6,5.0,2.0,53.0,55.541,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,402.58,402.58,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236,136.375,24.058823529411764,38.0,259.2352941176471,2.1176470588235294,0.8823529411764706,1.5294117647058822,9.647058823529411,0.17647058823529413,0.058823529411764705,311.47058823529414,102.0,13.764705882352942,4.754941176470588,0.058823529411764705,0.8637058823529412,0.13117647058823528,7.176470588235294,44.88235294117647,0.35294117647058826,0.29411764705882354,0.11764705882352941,3.1176470588235294,3.2671176470588232,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,23.681176470588234,23.681176470588234,0.0,0.0,0.0,0.0,0.0,8.022058823529411
47,Sam Darnold,243,406,2527.0,9,13.0,35.0,204.0,7,2,2940.0,1377.0,123.0,-77.767,1,11.07,0.481,48,222.0,5,2.0,2.0,21.0,3.879,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,157.28,157.28,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,-73.88799999999999,20.25,33.833333333333336,210.58333333333334,0.75,1.0833333333333333,2.9166666666666665,17.0,0.5833333333333334,0.16666666666666666,245.0,114.75,10.25,-6.480583333333333,0.08333333333333333,0.9225,0.04008333333333333,4.0,18.5,0.4166666666666667,0.16666666666666666,0.16666666666666666,1.75,0.32325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.106666666666667,13.106666666666667,0.0,0.0,0.0,0.0,0.0,-6.157333333333333
48,John Wolford,1,4,5.0,0,1.0,1.0,8.0,0,0,19.0,7.0,0.0,-6.36,0,0.0,0.0,2,-1.0,0,0.0,0.0,0.0,-1.033,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.9,-1.9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008,-7.393000000000001,0.5,2.0,2.5,0.0,0.5,0.5,4.0,0.0,0.0,9.5,3.5,0.0,-3.18,0.0,0.0,0.0,1.0,-0.5,0.0,0.0,0.0,0.0,-0.5165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.95,-0.95,0.0,0.0,0.0,0.0,0.0,-3.6965000000000003
49,Kyler Murray,333,481,3787.0,24,10.0,31.0,286.0,3,0,3811.0,1801.0,172.0,66.335,0,15.099,1.937,88,423.0,5,10.0,0.0,25.0,4.642,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,299.78,299.78,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217,70.97699999999999,23.785714285714285,34.357142857142854,270.5,1.7142857142857142,0.7142857142857143,2.2142857142857144,20.428571428571427,0.21428571428571427,0.0,272.2142857142857,128.64285714285714,12.285714285714286,4.738214285714285,0.0,1.0785,0.13835714285714287,6.285714285714286,30.214285714285715,0.35714285714285715,0.7142857142857143,0.0,1.7857142857142858,0.3315714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.412857142857142,21.412857142857142,0.0,0.0,0.0,0.0,0.0,5.069785714285714
50,Gardner Minshew,41,60,439.0,4,1.0,5.0,31.0,1,0,346.0,263.0,24.0,16.829,0,2.634,0.386,9,21.0,0,0.0,0.0,2.0,-1.083,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,33.66,33.66,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,15.746,13.666666666666666,20.0,146.33333333333334,1.3333333333333333,0.3333333333333333,1.6666666666666667,10.333333333333334,0.3333333333333333,0.0,115.33333333333333,87.66666666666667,8.0,5.609666666666667,0.0,0.878,0.12866666666666668,3.0,7.0,0.0,0.0,0.0,0.6666666666666666,-0.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.219999999999999,11.219999999999999,0.0,0.0,0.0,0.0,0.0,5.248666666666667
51,Drew Lock,67,111,787.0,2,2.0,9.0,52.0,1,0,1117.0,340.0,32.0,-9.219,0,4.51,0.276,10,53.0,2,1.0,1.0,5.0,0.138,0,1,1,1.0,0,0.0,0.0,-5.0,6.0,0.0,-3.131,0,0.0,0.037,-0.022,0.04,0.0,50.88,51.88,6,0.006,-0.003,0.011,0.006,0.001,0.0,0.0,0.0,0.0,0.001,0.006,0.134,-9.081,11.166666666666666,18.5,131.16666666666666,0.3333333333333333,0.3333333333333333,1.5,8.666666666666666,0.16666666666666666,0.0,186.16666666666666,56.666666666666664,5.333333333333333,-1.5365,0.0,0.7516666666666666,0.046000000000000006,1.6666666666666667,8.833333333333334,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.023000000000000003,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,-0.8333333333333334,1.0,0.0,-0.5218333333333333,0.0,0.0,-0.0036666666666666666,0.006666666666666667,0.0,8.48,8.646666666666667,0.001,0.001,0.0,0.00016666666666666666,0.001,-1.5134999999999998
52,Daniel Jones,232,361,2428.0,10,7.0,22.0,160.0,5,2,2644.0,1094.0,116.0,-12.452,1,10.794,0.785,62,298.0,2,2.0,1.0,16.0,5.522,2,1,1,16.0,0,0.0,0.0,13.0,3.0,1.0,0.981,0,1.231,0.03,0.061,0.088,0.0,166.52,167.52,11,0.003,0.004,0.002,0.007,0.006,0.0,0.008,0.007,0.003,0.005,0.041,0.196,-6.93,21.09090909090909,32.81818181818182,220.72727272727272,0.9090909090909091,0.6363636363636364,2.0,14.545454545454545,0.45454545454545453,0.18181818181818182,240.36363636363637,99.45454545454545,10.545454545454545,-1.132,0.09090909090909091,0.9812727272727273,0.07136363636363637,5.636363636363637,27.09090909090909,0.18181818181818182,0.18181818181818182,0.09090909090909091,1.4545454545454546,0.502,0.18181818181818182,0.09090909090909091,0.09090909090909091,1.4545454545454546,0.0,0.0,0.0,1.1818181818181819,0.2727272727272727,0.09090909090909091,0.08918181818181818,0.0,0.11190909090909092,0.005545454545454545,0.008,0.0,15.138181818181819,15.22909090909091,0.00027272727272727274,0.0006363636363636364,0.00027272727272727274,0.00045454545454545455,0.0037272727272727275,-0.63
53,Chris Streveler,6,9,36.0,0,0.0,2.0,17.0,0,0,38.0,22.0,1.0,-4.257,0,0.947,0.005,3,6.0,0,1.0,0.0,0.0,-5.706,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.04,2.04,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,-9.963000000000001,3.0,4.5,18.0,0.0,0.0,1.0,8.5,0.0,0.0,19.0,11.0,0.5,-2.1285,0.0,0.4735,0.0025,1.5,3.0,0.0,0.5,0.0,0.0,-2.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,1.02,0.0,0.0,0.0,0.0,0.0,-4.9815000000000005
54,Tyler Huntley,122,188,1081.0,3,4.0,18.0,107.0,3,2,1420.0,438.0,55.0,-28.803,0,4.448,0.234,47,294.0,2,0.0,0.0,22.0,15.721,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,84.64,84.64,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149,-13.082,17.428571428571427,26.857142857142858,154.42857142857142,0.42857142857142855,0.5714285714285714,2.5714285714285716,15.285714285714286,0.42857142857142855,0.2857142857142857,202.85714285714286,62.57142857142857,7.857142857142857,-4.114714285714286,0.0,0.6354285714285715,0.03342857142857143,6.714285714285714,42.0,0.2857142857142857,0.0,0.0,3.142857142857143,2.245857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.09142857142857,12.09142857142857,0.0,0.0,0.0,0.0,0.0,-1.868857142857143
55,Jake Fromm,27,60,210.0,1,3.0,6.0,33.0,2,1,434.0,99.0,10.0,-35.157,0,1.406,-0.192,8,65.0,0,0.0,0.0,4.0,4.6,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10.9,10.9,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,-30.556999999999995,9.0,20.0,70.0,0.3333333333333333,1.0,2.0,11.0,0.6666666666666666,0.3333333333333333,144.66666666666666,33.0,3.3333333333333335,-11.719,0.0,0.4686666666666666,-0.064,2.6666666666666665,21.666666666666668,0.0,0.0,0.0,1.3333333333333333,1.5333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6333333333333333,3.6333333333333333,0.0,0.0,0.0,0.0,0.0,-10.185666666666664
56,Tua Tagovailoa,263,388,2653.0,16,10.0,20.0,152.0,7,1,2749.0,1217.0,137.0,20.856,1,12.68,1.306,42,128.0,3,2.0,0.0,13.0,-5.071,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,180.92,180.92,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173,15.785000000000002,20.23076923076923,29.846153846153847,204.07692307692307,1.2307692307692308,0.7692307692307693,1.5384615384615385,11.692307692307692,0.5384615384615384,0.07692307692307693,211.46153846153845,93.61538461538461,10.538461538461538,1.6043076923076924,0.07692307692307693,0.9753846153846154,0.10046153846153846,3.230769230769231,9.846153846153847,0.23076923076923078,0.15384615384615385,0.0,1.0,-0.39007692307692304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.916923076923077,13.916923076923077,0.0,0.0,0.0,0.0,0.0,1.2142307692307694
57,Jordan Love,36,62,411.0,2,3.0,3.0,23.0,2,1,494.0,233.0,22.0,-6.123,0,3.481,0.073,12,27.0,0,1.0,0.0,1.0,0.654,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,21.14,21.14,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,-5.469,6.0,10.333333333333334,68.5,0.3333333333333333,0.5,0.5,3.8333333333333335,0.3333333333333333,0.16666666666666666,82.33333333333333,38.833333333333336,3.6666666666666665,-1.0205,0.0,0.5801666666666666,0.012166666666666666,2.0,4.5,0.0,0.16666666666666666,0.0,0.16666666666666666,0.109,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5233333333333334,3.5233333333333334,0.0,0.0,0.0,0.0,0.0,-0.9115000000000001
58,Justin Herbert,443,672,5014.0,38,15.0,31.0,214.0,1,1,5069.0,2392.0,256.0,118.185,5,17.993,2.203,63,302.0,3,0.0,0.0,28.0,11.158,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,380.76,380.76,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211,129.343,26.058823529411764,39.529411764705884,294.94117647058823,2.235294117647059,0.8823529411764706,1.8235294117647058,12.588235294117647,0.058823529411764705,0.058823529411764705,298.1764705882353,140.7058823529412,15.058823529411764,6.952058823529412,0.29411764705882354,1.0584117647058822,0.12958823529411764,3.7058823529411766,17.764705882352942,0.17647058823529413,0.0,0.0,1.6470588235294117,0.6563529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,22.39764705882353,22.39764705882353,0.0,0.0,0.0,0.0,0.0,7.608411764705882
59,Jalen Hurts,265,432,3144.0,16,9.0,26.0,150.0,6,1,3882.0,1463.0,143.0,15.788,3,12.94,1.694,139,784.0,10,3.0,1.0,56.0,40.591,0,0,1,0.0,0,0.0,0.0,3.0,0.0,0.0,-2.804,0,0.0,0.042,0.009,0.069,0.0,312.16,312.16,15,0.002,0.001,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254,56.379000000000005,17.666666666666668,28.8,209.6,1.0666666666666667,0.6,1.7333333333333334,10.0,0.4,0.06666666666666667,258.8,97.53333333333333,9.533333333333333,1.0525333333333333,0.2,0.8626666666666666,0.11293333333333333,9.266666666666667,52.266666666666666,0.6666666666666666,0.2,0.06666666666666667,3.7333333333333334,2.7060666666666666,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.2,0.0,0.0,-0.1869333333333333,0.0,0.0,0.0006,0.004600000000000001,0.0,20.81066666666667,20.81066666666667,0.00013333333333333334,0.0002666666666666667,0.0,0.0,0.0,3.7586000000000004
60,Joe Burrow,366,520,4611.0,34,14.0,51.0,370.0,4,2,4225.0,2246.0,202.0,99.545,1,17.6,2.551,40,118.0,2,1.0,0.0,14.0,3.471,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,314.24,314.24,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196,103.016,22.875,32.5,288.1875,2.125,0.875,3.1875,23.125,0.25,0.125,264.0625,140.375,12.625,6.2215625,0.0625,1.1,0.1594375,2.5,7.375,0.125,0.0625,0.0,0.875,0.2169375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.64,19.64,0.0,0.0,0.0,0.0,0.0,6.4385
