,name,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,total_epa,completions per game,attempts per game,passing_yards per game,passing_tds per game,interceptions per game,sacks per game,sack_yards per game,sack_fumbles per game,sack_fumbles_lost per game,passing_air_yards per game,passing_yards_after_catch per game,passing_first_downs per game,passing_epa per game,passing_2pt_conversions per game,pacr per game,dakota per game,carries per game,rushing_yards per game,rushing_tds per game,rushing_fumbles per game,rushing_fumbles_lost per game,rushing_first_downs per game,rushing_epa per game,rushing_2pt_conversions per game,receptions per game,targets per game,receiving_yards per game,receiving_tds per game,receiving_fumbles per game,receiving_fumbles_lost per game,receiving_air_yards per game,receiving_yards_after_catch per game,receiving_first_downs per game,receiving_epa per game,receiving_2pt_conversions per game,racr per game,air_yards_share per game,wopr_x per game,special_teams_tds per game,fantasy_points per game,fantasy_points_ppr per game,tgt_sh per game,wopr_y per game,dom per game,w8dom per game,yptmpa per game,total_epa per game
0,Adrian Peterson,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,38,98.0,2,1.0,0.0,6.0,-9.86462577158818,0,4,4,8.0,0,0.0,0.0,-6.0,14.0,0.0,-1.2776449784869328,0,-4.25,0.1147142617730853,-0.050671711420796274,0.13660119466507056,0.0,22.6,26.6,4,0.027972027972027972,-0.006376195536663124,0.031746031746031744,0.03685708552871146,0.008791208791208791,0.0,0.0,0.0,0.004395604395604396,0.007032967032967033,0.055944055944055944,0.07897862232779097,-9.86462577158818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,24.5,0.5,0.25,0.0,1.5,-2.466156442897045,0.0,1.0,1.0,2.0,0.0,0.0,0.0,-1.5,3.5,0.0,-0.3194112446217332,0.0,-1.0625,-0.012667927855199069,0.03415029866626764,0.0,5.65,6.65,0.006993006993006993,0.009214271382177865,0.001098901098901099,0.0017582417582417582,0.013986013986013986,-2.466156442897045
1,Mark Ingram,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,160,554.0,2,1.0,1.0,22.0,-31.323440707754344,0,27,35,162.0,0,0.0,0.0,-1.0,164.0,9.0,-2.091120018536458,0,23.401587301587302,1.0142649988135826,-0.001560660093629554,1.5203050361548331,0.0,81.60000000000001,108.60000000000001,14,0.07592190889370933,-0.0002954209748892171,0.12076583210603829,0.11364652656065262,0.0533596837944664,0.0,0.06428571428571428,0.05660377358490566,0.0266798418972332,0.042687747035573126,0.351409978308026,0.10596776082120138,-31.323440707754344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.428571428571429,39.57142857142857,0.14285714285714285,0.07142857142857142,0.07142857142857142,1.5714285714285714,-2.2373886219824533,0.0,1.9285714285714286,2.5,11.571428571428571,0.0,0.0,0.0,-0.07142857142857142,11.714285714285714,0.6428571428571429,-0.14936571560974699,0.0,1.6715419501133788,-0.00011147572097353956,0.10859321686820236,0.0,5.828571428571429,7.757142857142858,0.005422993492407809,0.008117609040046615,0.0019057029926595143,0.003049124788255223,0.025100712736287573,-2.2373886219824533
2,Brandon Bolden,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,44,226.0,1,1.0,0.0,12.0,-2.1517142397894315,1,41,49,405.0,2,0.0,0.0,14.0,416.0,21.0,19.05911317576294,0,-9.866546044255024,1.7856346710426405,-0.10047899516257917,2.6081167099501554,0.0,83.1,124.1,16,0.09702970297029703,0.0033751205400192863,0.2283205268935236,0.148244650887461,0.10352760736196319,0.08333333333333333,0.11797752808988764,0.11386138613861387,0.09343047034764826,0.09948875255623722,0.801980198019802,0.0866208783538543,-2.1517142397894315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,14.125,0.0625,0.0625,0.0,0.75,-0.13448213998683947,0.0625,2.5625,3.0625,25.3125,0.125,0.0,0.0,0.875,26.0,1.3125,1.1911945734851836,0.0,-0.616659127765939,-0.006279937197661198,0.16300729437188471,0.0,5.19375,7.75625,0.0060643564356435645,0.009265290680466312,0.005839404396728016,0.006218047034764826,0.05012376237623763,-0.13448213998683947
3,Kyle Juszczyk,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,8,22.0,1,0.0,0.0,3.0,-1.8524113975581713,0,30,38,296.0,1,0.0,0.0,272.0,151.0,16.0,14.139383341952438,0,20.284682225986572,1.2746078307291122,1.2144208779135546,2.7620063606331566,0.0,43.800000000000004,73.8,15,0.08370044052863436,0.07831845666570689,0.07427447122479094,0.18820542612551705,0.0755873340143003,0.043478260869565216,0.0903954802259887,0.085,0.05953279744193276,0.06916551938535329,0.6519823788546255,0.053898513043732284,-1.8524113975581713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,1.4666666666666666,0.06666666666666667,0.0,0.0,0.2,-0.12349409317054476,0.0,2.0,2.533333333333333,19.733333333333334,0.06666666666666667,0.0,0.0,18.133333333333333,10.066666666666666,1.0666666666666667,0.9426255561301625,0.0,1.3523121483991047,0.08096139186090363,0.18413375737554377,0.0,2.9200000000000004,4.92,0.005580029368575624,0.012547028408367803,0.003968853162795517,0.004611034625690219,0.0434654919236417,-0.12349409317054476
4,Rex Burkhead,0,1,0.0,0,0.0,0.0,0.0,0,0,7.0,0.0,0.0,-0.4931206500623375,0,0.0,0.0,122,427.0,3,1.0,0.0,30.0,-5.235464330791729,0,25,32,186.0,0,0.0,0.0,50.0,141.0,9.0,3.5392621878934882,0,20.435497835497834,1.0121357346357347,0.1898647004709561,1.651108892283271,0.0,79.3,104.3,14,0.07017543859649122,0.015124016938898971,0.10284463894967177,0.11736237144585601,0.06292286874154263,0.0,0.0661764705882353,0.05921052631578947,0.03146143437077131,0.050338294993234105,0.40789473684210525,0.10358114684092398,-5.728584980854066,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-0.03522290357588125,0.0,0.0,0.0,8.714285714285714,30.5,0.21428571428571427,0.07142857142857142,0.0,2.142857142857143,-0.3739617379136949,0.0,1.7857142857142858,2.2857142857142856,13.285714285714286,0.0,0.0,0.0,3.5714285714285716,10.071428571428571,0.6428571428571429,0.252804441992392,0.0,1.459678416821274,0.013561764319354007,0.11793634944880507,0.0,5.664285714285714,7.45,0.005012531328320802,0.008383026531846858,0.002247245312197951,0.0035955924995167217,0.02913533834586466,-0.4091846414895762
5,Giovani Bernard,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,8,58.0,0,0.0,0.0,3.0,1.7233135008718818,0,23,29,123.0,3,1.0,0.0,30.0,134.0,8.0,-2.6202257625562337,0,17.25052666631614,0.6569474979866017,0.11351285115711149,1.0648802427898807,0.0,36.1,59.1,10,0.0659090909090909,0.00877963125548727,0.08145896656534954,0.10588734136802616,0.03679329943164822,0.09090909090909091,0.045454545454545456,0.05263157894736842,0.06385119517036957,0.04761645772713676,0.27954545454545454,0.04908964050767493,1.7233135008718818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,5.8,0.0,0.0,0.0,0.3,0.1723313500871882,0.0,2.3,2.9,12.3,0.3,0.1,0.0,3.0,13.4,0.8,-0.26202257625562336,0.0,1.7250526666316142,0.011351285115711148,0.10648802427898807,0.0,3.6100000000000003,5.91,0.00659090909090909,0.010588734136802617,0.0063851195170369565,0.004761645772713676,0.027954545454545454,0.1723313500871882
6,Le'Veon Bell,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,39,101.0,2,0.0,0.0,9.0,-7.836925083382317,1,5,7,30.0,1,0.0,0.0,5.0,26.0,3.0,3.3576918087201193,0,5.5,0.16489219564590918,0.008372250681310268,0.253198868945781,0.0,33.1,38.1,8,0.02258064516129032,0.0017193947730398899,0.028888888888888888,0.03524648356036739,0.01332741003998223,0.07142857142857142,0.02654867256637168,0.031496062992125984,0.042377990734276824,0.02494764231770007,0.0967741935483871,0.04743289676808924,-7.836925083382317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.875,12.625,0.25,0.0,0.0,1.125,-0.9796156354227896,0.125,0.625,0.875,3.75,0.125,0.0,0.0,0.625,3.25,0.375,0.4197114760900149,0.0,0.6875,0.0010465313351637835,0.03164985861822262,0.0,4.1375,4.7625,0.00282258064516129,0.004405810445045924,0.005297248841784603,0.0031184552897125088,0.012096774193548387,-0.9796156354227896
7,Latavius Murray,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,119,501.0,6,0.0,0.0,36.0,-6.84285256232816,0,10,13,75.0,0,0.0,0.0,1.0,71.0,2.0,-0.5330616743885912,0,11.357142857142856,0.35740122949425274,-0.007730854500914267,0.5306902460907391,0.0,93.60000000000001,103.60000000000001,14,0.026804123711340205,0.00024857071836937607,0.05201465201465202,0.04040504214170581,0.021632535333141044,0.0,0.011764705882352941,0.010752688172043012,0.010816267666570522,0.017306028266512837,0.15463917525773196,0.08404452088133174,-6.84285256232816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,35.785714285714285,0.42857142857142855,0.0,0.0,2.5714285714285716,-0.48877518302344,0.0,0.7142857142857143,0.9285714285714286,5.357142857142857,0.0,0.0,0.0,0.07142857142857142,5.071428571428571,0.14285714285714285,-0.03807583388489937,0.0,0.8112244897959183,-0.0005522038929224477,0.03790644614933851,0.0,6.685714285714286,7.4,0.001914580265095729,0.002886074438693272,0.0007725905476121802,0.0012361448761794883,0.011045655375552283,-0.48877518302344
8,Cordarrelle Patterson,0,1,0.0,0,0.0,0.0,0.0,0,0,18.0,0.0,0.0,-0.5996399439172819,0,0.0,0.0,153,618.0,6,1.0,0.0,29.0,-15.485663559607929,0,52,69,548.0,5,0.0,0.0,214.0,385.0,26.0,19.0910259758063,0,-4.7657231657231645,2.045510090268155,0.74366223374993,3.588828699027183,0.0,182.6,234.60000000000002,16,0.12754158964879853,0.054273395891453205,0.23053892215568864,0.23473110118636037,0.1431183076521285,0.25,0.13756613756613756,0.14832535885167464,0.19655915382606426,0.16449464612170278,1.0129390018484288,0.18646277103071152,-16.08530350352521,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125,0.0,0.0,-0.03747749649483012,0.0,0.0,0.0,9.5625,38.625,0.375,0.0625,0.0,1.8125,-0.9678539724754955,0.0,3.25,4.3125,34.25,0.3125,0.0,0.0,13.375,24.0625,1.625,1.1931891234878937,0.0,-0.2978576978576978,0.046478889609370626,0.22430179368919895,0.0,11.4125,14.662500000000001,0.007971349353049908,0.014670693824147523,0.012284947114129016,0.010280915382606424,0.0633086876155268,-1.0053314689703257
9,Damien Williams,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,40,164.0,2,0.0,0.0,11.0,-1.321400117233313,0,16,23,103.0,1,0.0,0.0,41.0,109.0,3.0,-5.5267005378264,0,-20.208874458874458,0.7827314455681545,0.1702523927652419,1.2932738432879012,0.0,44.7,60.7,10,0.07348242811501597,0.017664799655320983,0.11043566362715299,0.12435548189678074,0.05173279758915118,0.125,0.029411764705882353,0.03636363636363636,0.08836639879457558,0.06638623807132095,0.329073482428115,0.08228946369502739,-1.321400117233313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.4,0.2,0.0,0.0,1.1,-0.13214001172333129,0.0,1.6,2.3,10.3,0.1,0.0,0.0,4.1,10.9,0.3,-0.55267005378264,0.0,-2.0208874458874457,0.01702523927652419,0.12932738432879012,0.0,4.470000000000001,6.07,0.007348242811501597,0.012435548189678073,0.00883663987945756,0.006638623807132095,0.0329073482428115,-0.13214001172333129
