,name,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,total_epa,completions per game,attempts per game,passing_yards per game,passing_tds per game,interceptions per game,sacks per game,sack_yards per game,sack_fumbles per game,sack_fumbles_lost per game,passing_air_yards per game,passing_yards_after_catch per game,passing_first_downs per game,passing_epa per game,passing_2pt_conversions per game,pacr per game,dakota per game,carries per game,rushing_yards per game,rushing_tds per game,rushing_fumbles per game,rushing_fumbles_lost per game,rushing_first_downs per game,rushing_epa per game,rushing_2pt_conversions per game,receptions per game,targets per game,receiving_yards per game,receiving_tds per game,receiving_fumbles per game,receiving_fumbles_lost per game,receiving_air_yards per game,receiving_yards_after_catch per game,receiving_first_downs per game,receiving_epa per game,receiving_2pt_conversions per game,racr per game,air_yards_share per game,wopr_x per game,special_teams_tds per game,fantasy_points per game,fantasy_points_ppr per game,tgt_sh per game,wopr_y per game,dom per game,w8dom per game,yptmpa per game,total_epa per game,completions per game per game,attempts per game per game,passing_yards per game per game,passing_tds per game per game,interceptions per game per game,sacks per game per game,sack_yards per game per game,sack_fumbles per game per game,sack_fumbles_lost per game per game,passing_air_yards per game per game,passing_yards_after_catch per game per game,passing_first_downs per game per game,passing_epa per game per game,passing_2pt_conversions per game per game,pacr per game per game,dakota per game per game,carries per game per game,rushing_yards per game per game,rushing_tds per game per game,rushing_fumbles per game per game,rushing_fumbles_lost per game per game,rushing_first_downs per game per game,rushing_epa per game per game,rushing_2pt_conversions per game per game,receptions per game per game,targets per game per game,receiving_yards per game per game,receiving_tds per game per game,receiving_fumbles per game per game,receiving_fumbles_lost per game per game,receiving_air_yards per game per game,receiving_yards_after_catch per game per game,receiving_first_downs per game per game,receiving_epa per game per game,receiving_2pt_conversions per game per game,racr per game per game,air_yards_share per game per game,wopr_x per game per game,special_teams_tds per game per game,fantasy_points per game per game,fantasy_points_ppr per game per game,tgt_sh per game per game,wopr_y per game per game,dom per game per game,w8dom per game per game,yptmpa per game per game,total_epa per game per game
36,Joe Mixon,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,210,814.0,7,0.0,0.0,47.0,-11.59523736968028,0,60,75,441.0,2,0.0,0.0,-15.0,468.0,17.0,11.331125587833561,0,27.896853546910755,1.9769494035838657,-0.11695724329156722,2.8835540350717017,0.0,179.5,239.5,14,0.13837638376383765,-0.004073872895165671,0.2440041710114703,0.20430547732962395,0.11125126135216952,0.0625,0.08717948717948718,0.08370044052863436,0.08687563067608475,0.10150100908173562,0.8136531365313653,0.16833478590907813,-11.59523736968028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,58.142857142857146,0.5,0.0,0.0,3.357142857142857,-0.8282312406914486,0.0,4.285714285714286,5.357142857142857,31.5,0.14285714285714285,0.0,0.0,-1.0714285714285714,33.42857142857143,1.2142857142857142,0.809366113416683,0.0,1.992632396207911,-0.008354088806540516,0.2059681453622644,0.0,12.821428571428571,17.107142857142858,0.00988402741170269,0.014593248380687426,0.0062054021911489106,0.00725007207726683,0.058118081180811805,-0.8282312406914486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0714285714285714,4.153061224489796,0.03571428571428571,0.0,0.0,0.23979591836734696,-0.05915937433510347,0.0,0.30612244897959184,0.3826530612244898,2.25,0.01020408163265306,0.0,0.0,-0.07653061224489796,2.3877551020408165,0.08673469387755102,0.057811865244048785,0.0,0.14233088544342223,-0.0005967206290386082,0.014712010383018887,0.0,0.9158163265306122,1.221938775510204,0.0007060019579787635,0.001042374884334816,0.0004432430136534936,0.000517862291233345,0.004151291512915129,-0.05915937433510347
37,Alvin Kamara,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,223,897.0,2,2.0,2.0,40.0,-41.05023815162713,0,57,77,490.0,2,2.0,2.0,73.0,465.0,17.0,-3.4010880035233564,0,261.1091575091575,2.6896266332329666,0.24850033018636136,4.208390180979903,0.0,154.7,211.7,15,0.17342342342342343,0.01973506353068397,0.30713342140026423,0.2759231859596823,0.14012010294538177,0.09090909090909091,0.10559006211180125,0.10382513661202186,0.11551459692723634,0.1302779005381236,1.1036036036036037,0.17500495998941867,-41.05023815162713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.866666666666667,59.8,0.13333333333333333,0.13333333333333333,0.13333333333333333,2.6666666666666665,-2.7366825434418085,0.0,3.8,5.133333333333334,32.666666666666664,0.13333333333333333,0.13333333333333333,0.13333333333333333,4.866666666666666,31.0,1.1333333333333333,-0.22673920023489041,0.0,17.40727716727717,0.01656668867909076,0.2805593453986602,0.0,10.313333333333333,14.113333333333333,0.011561561561561563,0.018394879063978818,0.0077009731284824225,0.00868519336920824,0.07357357357357358,-2.7366825434418085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9911111111111112,3.9866666666666664,0.008888888888888889,0.008888888888888889,0.008888888888888889,0.17777777777777776,-0.18244550289612058,0.0,0.2533333333333333,0.34222222222222226,2.1777777777777776,0.008888888888888889,0.008888888888888889,0.008888888888888889,0.3244444444444444,2.066666666666667,0.07555555555555556,-0.015115946682326027,0.0,1.1604851444851445,0.001104445911939384,0.01870395635991068,0.0,0.6875555555555555,0.9408888888888889,0.0007707707707707708,0.0012263252709319211,0.0005133982085654948,0.0005790128912805493,0.004904904904904905,-0.18244550289612058
38,Kareem Hunt,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,123,468.0,3,1.0,0.0,30.0,-11.557620754056018,0,35,44,210.0,1,0.0,0.0,-20.0,243.0,11.0,-2.4749615233686106,0,15.935858585858586,1.5616048896812653,-0.10460377188937187,2.2691846941993377,0.0,91.8,126.8,17,0.08148148148148149,-0.004561003420752566,0.14826113483831604,0.11857341948562018,0.05660377358490566,0.05263157894736842,0.06043956043956044,0.05970149253731343,0.05461767626613704,0.055809334657398214,0.3888888888888889,0.09219136251272356,-11.557620754056018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.235294117647059,27.529411764705884,0.17647058823529413,0.058823529411764705,0.0,1.7647058823529411,-0.6798600443562364,0.0,2.0588235294117645,2.588235294117647,12.352941176470589,0.058823529411764705,0.0,0.0,-1.1764705882352942,14.294117647058824,0.6470588235294118,-0.14558597196285944,0.0,0.9374034462269757,-0.006153163052315992,0.13348145259996103,0.0,5.3999999999999995,7.458823529411765,0.004793028322440087,0.006974907028565893,0.003212804486243355,0.0032829020386704834,0.022875816993464054,-0.6798600443562364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42560553633217996,1.619377162629758,0.010380622837370243,0.0034602076124567475,0.0,0.10380622837370242,-0.03999176731507273,0.0,0.12110726643598614,0.1522491349480969,0.726643598615917,0.0034602076124567475,0.0,0.0,-0.06920415224913495,0.8408304498269896,0.03806228373702422,-0.008563880703697613,0.0,0.0551413791898221,-0.0003619507677832937,0.007851850152938884,0.0,0.3176470588235294,0.4387543252595156,0.0002819428424964757,0.0004102886487391702,0.0001889884991907856,0.0001931118846276755,0.0013456362937331796,-0.03999176731507273
39,D'Onta Foreman,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,203,914.0,5,1.0,0.0,45.0,2.982043358247358,1,5,9,26.0,0,0.0,0.0,-3.0,27.0,1.0,-10.932217505602033,0,1.0,0.36777393753200205,0.05763486932311513,0.5920053148241837,0.0,126.0,131.0,16,0.020833333333333332,-0.0009511731135066582,0.016615384615384615,0.030489061509194674,0.008452535760728219,0.0,0.007518796992481203,0.006756756756756757,0.0042262678803641094,0.006762028608582576,0.06018518518518518,0.11864437480754252,2.982043358247358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6875,57.125,0.3125,0.0625,0.0,2.8125,0.18637770989045988,0.0625,0.3125,0.5625,1.625,0.0,0.0,0.0,-0.1875,1.6875,0.0625,-0.683263594100127,0.0,0.0625,0.0036021793326946956,0.03700033217651148,0.0,7.875,8.1875,0.0013020833333333333,0.0019055663443246671,0.00026414174252275684,0.000422626788036411,0.003761574074074074,0.18637770989045988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79296875,3.5703125,0.01953125,0.00390625,0.0,0.17578125,0.011648606868153742,0.00390625,0.01953125,0.03515625,0.1015625,0.0,0.0,0.0,-0.01171875,0.10546875,0.00390625,-0.04270397463125794,0.0,0.00390625,0.00022513620829341848,0.0023125207610319677,0.0,0.4921875,0.51171875,8.138020833333333e-05,0.0001190978965202917,1.6508858907672302e-05,2.6414174252275686e-05,0.00023509837962962962,0.011648606868153742
40,Jamaal Williams,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,262,1066.0,17,3.0,2.0,65.0,-26.026520815387734,1,12,16,73.0,0,0.0,0.0,29.0,65.0,4.0,-1.974092585442122,0,5.852631578947368,0.44656505502149396,0.07988630058301627,0.7257679929403523,0.0,213.9,225.9,17,0.027210884353741496,0.007008216529724505,0.028421512898994316,0.046422899754391844,0.01642664266426643,0.0,0.017543859649122806,0.01556420233463035,0.008213321332133214,0.013141314131413144,0.12414965986394558,0.13782289849059826,-26.026520815387734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.411764705882353,62.705882352941174,1.0,0.17647058823529413,0.11764705882352941,3.823529411764706,-1.5309718126698666,0.058823529411764705,0.7058823529411765,0.9411764705882353,4.294117647058823,0.0,0.0,0.0,1.7058823529411764,3.823529411764706,0.23529411764705882,-0.1161230932613013,0.0,0.3442724458204334,0.004699194151942134,0.04269223487884426,0.0,12.58235294117647,13.288235294117648,0.0016006402561024409,0.0027307588090818733,0.0004831365489490126,0.0007730184783184202,0.007302921168467387,-1.5309718126698666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9065743944636678,3.6885813148788924,0.058823529411764705,0.010380622837370243,0.006920415224913495,0.22491349480968859,-0.09005716545116862,0.0034602076124567475,0.041522491349480974,0.05536332179930796,0.25259515570934254,0.0,0.0,0.0,0.10034602076124567,0.22491349480968859,0.01384083044982699,-0.006830770191841253,0.0,0.020251320342378438,0.0002764231854083608,0.0025113079340496622,0.0,0.7401384083044983,0.7816608996539793,9.415530918249652e-05,0.00016063287112246313,2.841979699700074e-05,4.547167519520119e-05,0.00042958359814514044,-0.09005716545116862
41,Marlon Mack,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,16,84.0,1,0.0,0.0,4.0,-0.8917646022746339,0,8,10,99.0,1,0.0,0.0,-16.0,114.0,2.0,3.4456127349282784,0,-5.883333333333334,0.33189440803154896,-0.10877578469643075,0.42169856275982187,0.0,30.3,38.300000000000004,5,0.06172839506172839,-0.012223071046600458,0.2261904761904762,0.08281413575531221,0.09428571428571429,0.14285714285714285,0.043478260869565216,0.05660377358490566,0.11857142857142858,0.10400000000000001,0.6111111111111112,0.10221510541766747,-0.8917646022746339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,16.8,0.2,0.0,0.0,0.8,-0.1783529204549268,0.0,1.6,2.0,19.8,0.2,0.0,0.0,-3.2,22.8,0.4,0.6891225469856557,0.0,-1.1766666666666667,-0.02175515693928615,0.08433971255196437,0.0,6.0600000000000005,7.660000000000001,0.012345679012345678,0.016562827151062443,0.023714285714285716,0.020800000000000003,0.12222222222222223,-0.1783529204549268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,3.3600000000000003,0.04,0.0,0.0,0.16,-0.035670584090985356,0.0,0.32,0.4,3.96,0.04,0.0,0.0,-0.64,4.5600000000000005,0.08,0.13782450939713115,0.0,-0.23533333333333334,-0.00435103138785723,0.016867942510392874,0.0,1.2120000000000002,1.5320000000000003,0.0024691358024691358,0.0033125654302124884,0.004742857142857143,0.0041600000000000005,0.024444444444444446,-0.035670584090985356
42,Phillip Lindsay,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,15,49.0,0,0.0,0.0,1.0,-2.818852160417009,1,6,8,19.0,0,0.0,0.0,17.0,11.0,0.0,-1.5184940778417513,0,0.7,0.20039682539682538,0.06374669950520313,0.34521792774888027,0.0,8.8,14.8,3,0.0625,0.02266666666666667,0.02806122448979592,0.11188333333333333,0.02557200538358008,0.0,0.0,0.0,0.01278600269179004,0.020457604306864066,0.1484375,0.06117724867724868,-2.818852160417009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.333333333333332,0.0,0.0,0.0,0.3333333333333333,-0.9396173868056698,0.3333333333333333,2.0,2.6666666666666665,6.333333333333333,0.0,0.0,0.0,5.666666666666667,3.6666666666666665,0.0,-0.506164692613917,0.0,0.2333333333333333,0.02124889983506771,0.11507264258296009,0.0,2.9333333333333336,4.933333333333334,0.020833333333333332,0.03729444444444444,0.004262000897263346,0.006819201435621355,0.049479166666666664,-0.9396173868056698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,5.444444444444444,0.0,0.0,0.0,0.1111111111111111,-0.31320579560188994,0.1111111111111111,0.6666666666666666,0.8888888888888888,2.111111111111111,0.0,0.0,0.0,1.888888888888889,1.222222222222222,0.0,-0.16872156420463902,0.0,0.07777777777777777,0.007082966611689237,0.038357547527653364,0.0,0.9777777777777779,1.6444444444444446,0.006944444444444444,0.01243148148148148,0.0014206669657544488,0.0022730671452071186,0.016493055555555556,-0.31320579560188994
43,Jeffery Wilson,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,176,860.0,5,2.0,1.0,44.0,7.632931600141033,0,22,37,185.0,1,1.0,1.0,97.0,136.0,7.0,-8.737561003082606,0,39.67261904761905,1.1785655366628895,0.3155415236457248,1.9887273715463418,0.0,136.5,158.5,16,0.07212475633528265,0.02232965009208103,0.07157894736842105,0.1260508545765888,0.045555281950258555,0.04,0.0374331550802139,0.03773584905660377,0.042777640975129275,0.04444422556020684,0.36062378167641324,0.11745612995020156,7.632931600141033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,53.75,0.3125,0.125,0.0625,2.75,0.47705822500881456,0.0,1.375,2.3125,11.5625,0.0625,0.0625,0.0625,6.0625,8.5,0.4375,-0.5460975626926629,0.0,2.4795386904761907,0.0197213452278578,0.12429546072164636,0.0,8.53125,9.90625,0.0045077972709551654,0.0078781784110368,0.0026736025609455797,0.0027777640975129277,0.022538986354775827,0.47705822500881456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,3.359375,0.01953125,0.0078125,0.00390625,0.171875,0.02981613906305091,0.0,0.0859375,0.14453125,0.72265625,0.00390625,0.00390625,0.00390625,0.37890625,0.53125,0.02734375,-0.03413109766829143,0.0,0.15497116815476192,0.0012325840767411125,0.007768466295102898,0.0,0.533203125,0.619140625,0.00028173732943469784,0.0004923861506898,0.00016710016005909873,0.00017361025609455798,0.0014086866471734892,0.02981613906305091
44,Jason Cabinda,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,4.0,0,0.0,0.0,1.0,-0.12419170117937028,0,1,4,5.0,0,0.0,0.0,13.0,2.0,1.0,-1.16645134286955,0,1.6666666666666667,0.14226053639846742,0.08165175974403723,0.2705470364185272,0.0,0.9,1.9,4,0.029850746268656716,0.016414141414141416,0.0035714285714285713,0.057907432534298205,0.004940711462450593,0.0,0.017241379310344827,0.015625,0.0024703557312252965,0.003952569169960475,0.03731343283582089,0.004624221183800623,-0.12419170117937028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.25,-0.03104792529484257,0.0,0.25,1.0,1.25,0.0,0.0,0.0,3.25,0.5,0.25,-0.2916128357173875,0.0,0.4166666666666667,0.020412939936009306,0.0676367591046318,0.0,0.225,0.475,0.007462686567164179,0.014476858133574551,0.0006175889328063241,0.0009881422924901187,0.009328358208955223,-0.03104792529484257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.0,0.0,0.0,0.0625,-0.007761981323710643,0.0,0.0625,0.25,0.3125,0.0,0.0,0.0,0.8125,0.125,0.0625,-0.07290320892934687,0.0,0.10416666666666667,0.0051032349840023266,0.01690918977615795,0.0,0.05625,0.11875,0.0018656716417910447,0.003619214533393638,0.00015439723320158103,0.0002470355731225297,0.0023320895522388058,-0.007761981323710643
45,Gus Edwards,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,87,433.0,3,1.0,1.0,30.0,-0.02994282904546708,0,0,2,0.0,0,0.0,0.0,6.0,0.0,0.0,-1.012467852095142,0,0.0,0.09583333333333333,0.033994878361075544,0.16754641485275287,0.0,59.300000000000004,59.300000000000004,9,0.007936507936507936,0.0030627871362940277,0.0,0.014354991613797127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09951000134246207,-0.02994282904546708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.666666666666666,48.111111111111114,0.3333333333333333,0.1111111111111111,0.1111111111111111,3.3333333333333335,-0.003326981005051898,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,-0.11249642801057133,0.0,0.0,0.0037772087067861715,0.01861626831697254,0.0,6.5888888888888895,6.5888888888888895,0.0008818342151675485,0.0015949990681996809,0.0,0.0,0.0,-0.003326981005051898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.074074074074074,5.34567901234568,0.037037037037037035,0.012345679012345678,0.012345679012345678,0.3703703703703704,-0.00036966455611687755,0.0,0.0,0.024691358024691357,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,-0.012499603112285703,0.0,0.0,0.0004196898563095746,0.0020684742574413936,0.0,0.7320987654320988,0.7320987654320988,9.798157946306095e-05,0.00017722211868885344,0.0,0.0,0.0,-0.00036966455611687755
46,Mike Boone,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,24,102.0,0,0.0,0.0,6.0,-3.6902199581488917,0,9,15,96.0,0,0.0,0.0,45.0,81.0,2.0,-7.14867603957688,0,-11.299421009098428,0.508718287849516,0.17546633232662878,0.8859038644029142,0.0,19.8,28.800000000000004,8,0.053763440860215055,0.01892346509671993,0.08402489626556017,0.09578393336769853,0.05052631578947368,0.0,0.02702702702702703,0.024390243902439025,0.02526315789473684,0.04042105263157895,0.34408602150537637,0.048072108162243374,-3.6902199581488917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.75,0.0,0.0,0.0,0.75,-0.46127749476861146,0.0,1.125,1.875,12.0,0.0,0.0,0.0,5.625,10.125,0.25,-0.89358450494711,0.0,-1.4124276261373034,0.021933291540828598,0.11073798305036428,0.0,2.475,3.6000000000000005,0.006720430107526882,0.011972991670962316,0.003157894736842105,0.0050526315789473685,0.043010752688172046,-0.46127749476861146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,1.59375,0.0,0.0,0.0,0.09375,-0.05765968684607643,0.0,0.140625,0.234375,1.5,0.0,0.0,0.0,0.703125,1.265625,0.03125,-0.11169806311838874,0.0,-0.17655345326716293,0.0027416614426035747,0.013842247881295535,0.0,0.309375,0.45000000000000007,0.0008400537634408602,0.0014966239588702895,0.00039473684210526315,0.0006315789473684211,0.005376344086021506,-0.05765968684607643
47,Dontrell Hilliard,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,22,145.0,0,0.0,0.0,4.0,0.6072782963523635,0,21,26,177.0,4,0.0,0.0,39.0,151.0,8.0,5.730506802088248,0,29.033044733044733,1.1381122549833877,0.11710596782525842,1.7891425599527624,0.0,56.2,77.2,11,0.09386281588447654,0.017980636237897647,0.14631782945736435,0.15517873281703293,0.08213457076566125,0.3076923076923077,0.08333333333333333,0.11009174311926606,0.19491343922898446,0.12724611815099054,0.6389891696750902,0.09801929913661757,0.6072782963523635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.181818181818182,0.0,0.0,0.0,0.36363636363636365,0.055207117850214864,0.0,1.9090909090909092,2.3636363636363638,16.09090909090909,0.36363636363636365,0.0,0.0,3.5454545454545454,13.727272727272727,0.7272727272727273,0.5209551638262044,0.0,2.6393677030040665,0.010645997075023493,0.1626493236320693,0.0,5.109090909090909,7.0181818181818185,0.00853298326222514,0.014107157528821175,0.017719403566271316,0.011567828922817323,0.058089924515917296,0.055207117850214864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,1.1983471074380165,0.0,0.0,0.0,0.03305785123966942,0.005018828895474079,0.0,0.17355371900826447,0.21487603305785125,1.462809917355372,0.03305785123966942,0.0,0.0,0.32231404958677684,1.2479338842975205,0.06611570247933884,0.04735956034783677,0.0,0.23994251845491513,0.0009678179159112267,0.014786302148369936,0.0,0.4644628099173554,0.6380165289256199,0.0007757257511113763,0.0012824688662564704,0.0016108548696610288,0.0010516208111652112,0.005280902228719755,0.005018828895474079
48,Darrel Williams,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,21,102.0,1,0.0,0.0,8.0,4.0991095816134475,0,4,8,9.0,0,0.0,0.0,-24.0,15.0,0.0,-5.260199181968346,0,-3.6,0.18403711179245488,-0.10288752216400046,0.204034402173882,0.0,17.1,21.1,5,0.035555555555555556,-0.01764705882352941,0.02032520325203252,0.0392156862745098,0.006550218340611353,0.0,0.0,0.0,0.0032751091703056767,0.005240174672489083,0.04,0.04332115139818503,4.0991095816134475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,20.4,0.2,0.0,0.0,1.6,0.8198219163226895,0.0,0.8,1.6,1.8,0.0,0.0,0.0,-4.8,3.0,0.0,-1.0520398363936692,0.0,-0.72,-0.02057750443280009,0.0408068804347764,0.0,3.4200000000000004,4.220000000000001,0.0071111111111111115,0.00784313725490196,0.0006550218340611354,0.0010480349344978166,0.008,0.8198219163226895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8400000000000001,4.08,0.04,0.0,0.0,0.32,0.1639643832645379,0.0,0.16,0.32,0.36,0.0,0.0,0.0,-0.96,0.6,0.0,-0.21040796727873384,0.0,-0.144,-0.004115500886560018,0.00816137608695528,0.0,0.684,0.8440000000000001,0.0014222222222222223,0.001568627450980392,0.00013100436681222707,0.0002096069868995633,0.0016,0.1639643832645379
49,Nyheim Hines,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,24,33.0,1,0.0,0.0,2.0,-13.298094816379058,0,30,37,241.0,1,0.0,0.0,116.0,190.0,11.0,12.350093609122894,0,54.62679154179154,1.0818671197133063,0.42806790942950296,1.9224482161706113,2.0,51.4,81.4,16,0.06548672566371681,0.025026968716289105,0.12709030100334448,0.1182516634686065,0.0617157490396927,0.045454545454545456,0.05583756345177665,0.0547945205479452,0.053585147247119075,0.058463508322663255,0.4265486725663717,0.05943341121495327,-13.298094816379058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0625,0.0625,0.0,0.0,0.125,-0.8311309260236911,0.0,1.875,2.3125,15.0625,0.0625,0.0,0.0,7.25,11.875,0.6875,0.7718808505701809,0.0,3.4141744713619713,0.026754244339343935,0.12015301351066321,0.125,3.2125,5.0875,0.004092920353982301,0.007390728966787906,0.003349071702944942,0.0036539692701664534,0.02665929203539823,-0.8311309260236911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.12890625,0.00390625,0.0,0.0,0.0078125,-0.051945682876480694,0.0,0.1171875,0.14453125,0.94140625,0.00390625,0.0,0.0,0.453125,0.7421875,0.04296875,0.0482425531606363,0.0,0.2133859044601232,0.001672140271208996,0.007509563344416451,0.0078125,0.20078125,0.31796875,0.0002558075221238938,0.0004619205604242441,0.00020931698143405889,0.00022837307938540334,0.0016662057522123894,-0.051945682876480694
