,name,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,total_epa,completions per game,attempts per game,passing_yards per game,passing_tds per game,interceptions per game,sacks per game,sack_yards per game,sack_fumbles per game,sack_fumbles_lost per game,passing_air_yards per game,passing_yards_after_catch per game,passing_first_downs per game,passing_epa per game,passing_2pt_conversions per game,pacr per game,dakota per game,carries per game,rushing_yards per game,rushing_tds per game,rushing_fumbles per game,rushing_fumbles_lost per game,rushing_first_downs per game,rushing_epa per game,rushing_2pt_conversions per game,receptions per game,targets per game,receiving_yards per game,receiving_tds per game,receiving_fumbles per game,receiving_fumbles_lost per game,receiving_air_yards per game,receiving_yards_after_catch per game,receiving_first_downs per game,receiving_epa per game,receiving_2pt_conversions per game,racr per game,air_yards_share per game,wopr_x per game,special_teams_tds per game,fantasy_points per game,fantasy_points_ppr per game,tgt_sh per game,wopr_y per game,dom per game,w8dom per game,yptmpa per game,total_epa per game,completions per game per game,attempts per game per game,passing_yards per game per game,passing_tds per game per game,interceptions per game per game,sacks per game per game,sack_yards per game per game,sack_fumbles per game per game,sack_fumbles_lost per game per game,passing_air_yards per game per game,passing_yards_after_catch per game per game,passing_first_downs per game per game,passing_epa per game per game,passing_2pt_conversions per game per game,pacr per game per game,dakota per game per game,carries per game per game,rushing_yards per game per game,rushing_tds per game per game,rushing_fumbles per game per game,rushing_fumbles_lost per game per game,rushing_first_downs per game per game,rushing_epa per game per game,rushing_2pt_conversions per game per game,receptions per game per game,targets per game per game,receiving_yards per game per game,receiving_tds per game per game,receiving_fumbles per game per game,receiving_fumbles_lost per game per game,receiving_air_yards per game per game,receiving_yards_after_catch per game per game,receiving_first_downs per game per game,receiving_epa per game per game,receiving_2pt_conversions per game per game,racr per game per game,air_yards_share per game per game,wopr_x per game per game,special_teams_tds per game per game,fantasy_points per game per game,fantasy_points_ppr per game per game,tgt_sh per game per game,wopr_y per game per game,dom per game per game,w8dom per game per game,yptmpa per game per game,total_epa per game per game
50,Chris Moore,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,21,22,227.0,2,0.0,0.0,90.0,150.0,6.0,7.926040963793639,0,16.08800505050505,0.7086263072676116,0.2980422826526721,1.2715690587582877,0.0,34.7,55.7,8,0.0830188679245283,0.04345726702076291,0.17103762827822122,0.15929411550340278,0.11792207792207793,0.16666666666666666,0.07228915662650602,0.08421052631578947,0.1422943722943723,0.12767099567099569,0.8566037735849057,0.0847148288973384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.625,2.75,28.375,0.25,0.0,0.0,11.25,18.75,0.75,0.9907551204742049,0.0,2.0110006313131312,0.03725528533158401,0.15894613234478597,0.0,4.3375,6.9625,0.010377358490566037,0.019911764437925347,0.01778679653679654,0.01595887445887446,0.10707547169811321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328125,0.34375,3.546875,0.03125,0.0,0.0,1.40625,2.34375,0.09375,0.12384439005927561,0.0,0.2513750789141414,0.004656910666448001,0.019868266543098246,0.0,0.5421875,0.8703125,0.0012971698113207546,0.0024889705547406684,0.0022233495670995673,0.0019948593073593076,0.013384433962264151,0.0
51,Kalif Raymond,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,28.0,0,0.0,0.0,2.0,1.4138049385510385,0,48,71,576.0,4,0.0,0.0,725.0,262.0,27.0,17.047283275853175,0,14.348861983364822,2.2414740949264464,3.804086712007604,6.025071840794992,0.0,84.4,132.4,16,0.12769784172661872,0.20538243626062322,0.13292744799594114,0.3558527115984267,0.1590281612368857,0.19047619047619047,0.14917127071823205,0.15346534653465346,0.17475217585653807,0.16531776708474666,1.0359712230215827,0.10136428363625227,1.4138049385510385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.75,0.0,0.0,0.0,0.125,0.0883628086594399,0.0,3.0,4.4375,36.0,0.25,0.0,0.0,45.3125,16.375,1.6875,1.0654552047408234,0.0,0.8968038739603014,0.23775541950047524,0.376566990049687,0.0,5.275,8.275,0.00798111510791367,0.022240794474901668,0.01092201099103363,0.010332360442796666,0.06474820143884892,0.0883628086594399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.109375,0.0,0.0,0.0,0.0078125,0.005522675541214994,0.0,0.1875,0.27734375,2.25,0.015625,0.0,0.0,2.83203125,1.0234375,0.10546875,0.06659095029630147,0.0,0.056050242122518835,0.014859713718779703,0.02353543687810544,0.0,0.3296875,0.5171875,0.0004988196942446044,0.0013900496546813542,0.0006826256869396018,0.0006457725276747916,0.0040467625899280575,0.005522675541214994
52,Alex Erickson,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,4,55.0,0,0.0,0.0,33.0,30.0,2.0,1.9176059016608633,0,6.558441558441558,0.11145793441367335,0.10144884351747699,0.2382010920827439,0.0,5.5,8.5,4,0.026490066225165563,0.023605150214592276,0.07692307692307693,0.05861921950942217,0.05844845908607864,0.0,0.05263157894736842,0.05128205128205128,0.02922422954303932,0.04675876726886291,0.36423841059602646,0.030759209669248024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,13.75,0.0,0.0,0.0,8.25,7.5,0.5,0.4794014754152158,0.0,1.6396103896103895,0.025362210879369247,0.059550273020685975,0.0,1.375,2.125,0.006622516556291391,0.014654804877355543,0.00730605738575983,0.011689691817215728,0.09105960264900662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.25,3.4375,0.0,0.0,0.0,2.0625,1.875,0.125,0.11985036885380396,0.0,0.4099025974025974,0.006340552719842312,0.014887568255171494,0.0,0.34375,0.53125,0.0016556291390728477,0.0036637012193388857,0.0018265143464399575,0.002922422954303932,0.022764900662251654,0.0
53,Robby Anderson,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,36.0,0,0.0,0.0,1.0,2.224925854592584,0,53,110,519.0,5,0.0,0.0,1156.0,158.0,27.0,-28.594330022858593,0,10.154098182183292,3.104134815537487,4.182035921353724,7.583627368253837,0.0,85.5,138.5,17,0.18363939899833054,0.26124293785310737,0.08667032364234778,0.48445344877998175,0.1452560873215785,0.35714285714285715,0.15517241379310345,0.1702127659574468,0.25119947223221784,0.18763344128583426,0.8664440734557596,0.11219844137327652,2.224925854592584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,2.1176470588235294,0.0,0.0,0.0,0.058823529411764705,0.1308779914466226,0.0,3.1176470588235294,6.470588235294118,30.529411764705884,0.29411764705882354,0.0,0.0,68.0,9.294117647058824,1.588235294117647,-1.682019413109329,0.0,0.5972998930696054,0.2460021130208073,0.44609572754434335,0.0,5.029411764705882,8.147058823529411,0.01080231758813709,0.028497261692940104,0.014776439543071637,0.011037261252107897,0.050967298438574095,0.1308779914466226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010380622837370243,0.12456747404844291,0.0,0.0,0.0,0.0034602076124567475,0.007698705379213094,0.0,0.18339100346020762,0.3806228373702422,1.795847750865052,0.01730103806228374,0.0,0.0,4.0,0.5467128027681661,0.09342560553633217,-0.09894231841819581,0.0,0.035135287827623846,0.014470712530635723,0.026240925149667256,0.0,0.2958477508650519,0.4792387543252595,0.0006354304463610053,0.0016763095113494178,0.0008692023260630375,0.0006492506618886998,0.0029980763787396526,0.007698705379213094
54,Demarcus Robinson,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,25,41,264.0,3,0.0,0.0,427.0,62.0,13.0,9.85642905299566,0,13.441529824370816,1.041678834002754,1.4621063312238627,2.585992682860835,0.0,44.400000000000006,69.4,14,0.0702054794520548,0.09700136301681055,0.026944806605823556,0.18290930959153062,0.06375271673508814,0.1,0.05701754385964912,0.06201550387596899,0.08187635836754407,0.07100217338807052,0.4520547945205479,0.048313887109799225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7857142857142858,2.9285714285714284,18.857142857142858,0.21428571428571427,0.0,0.0,30.5,4.428571428571429,0.9285714285714286,0.7040306466425471,0.0,0.960109273169344,0.10443616651599019,0.1847137630614882,0.0,3.1714285714285717,4.957142857142857,0.0050146771037182,0.013064950685109331,0.005848311311967434,0.005071583813433609,0.03228962818003914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12755102040816327,0.20918367346938774,1.346938775510204,0.015306122448979591,0.0,0.0,2.1785714285714284,0.3163265306122449,0.0663265306122449,0.050287903331610505,0.0,0.0685792337978103,0.007459726179713585,0.013193840218677729,0.0,0.22653061224489798,0.35408163265306125,0.00035819122169415717,0.0009332107632220951,0.00041773652228338813,0.0003622559866738292,0.0023064020128599383,0.0
55,Tajae Sharpe,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,25,37,230.0,0,0.0,0.0,347.0,69.0,14.0,4.768193417044516,0,10.02975986633874,1.107528851077238,1.6282512489288625,2.801069150866061,0.0,23.000000000000004,48.0,14,0.07535641547861507,0.09684621825286073,0.04775086505190312,0.1905115978202112,0.0674289064790384,0.0,0.08284023668639054,0.07446808510638298,0.0337144532395192,0.053943125183230724,0.4684317718940937,0.0428977425063006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7857142857142858,2.642857142857143,16.428571428571427,0.0,0.0,0.0,24.785714285714285,4.928571428571429,1.0,0.34058524407460833,0.0,0.7164114190241957,0.11630366063777589,0.20007636791900435,0.0,1.642857142857143,3.4285714285714284,0.005382601105615363,0.01360797127287223,0.0024081752313942287,0.003853080370230766,0.033459412278149546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12755102040816327,0.18877551020408162,1.173469387755102,0.0,0.0,0.0,1.7704081632653061,0.3520408163265306,0.07142857142857142,0.024327517433900596,0.0,0.051172244216013976,0.008307404331269707,0.014291169137071739,0.0,0.11734693877551021,0.24489795918367346,0.00038447150754395445,0.0009719979480623021,0.0001720125165281592,0.0002752200264450547,0.0023899580198678246,0.0
56,Jakeem Grant,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,5,33.0,0,0.0,0.0,2.0,0.943557511724066,0,11,17,132.0,2,1.0,1.0,80.0,103.0,7.0,2.442662993678823,0,6.863553113553114,0.46430399555399554,0.32056949959687253,0.920854643048804,1.0,32.5,43.5,7,0.06538461538461539,0.04032258064516129,0.1332470892626132,0.13033498759305212,0.07692307692307693,0.2,0.08641975308641975,0.0989010989010989,0.13846153846153847,0.10153846153846155,0.5076923076923077,0.07978138067639938,0.943557511724066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,4.714285714285714,0.0,0.0,0.0,0.2857142857142857,0.13479393024629513,0.0,1.5714285714285714,2.4285714285714284,18.857142857142858,0.2857142857142857,0.14285714285714285,0.14285714285714285,11.428571428571429,14.714285714285714,1.0,0.3489518562398319,0.0,0.9805075876504449,0.04579564279955322,0.1315506632926863,0.14285714285714285,4.642857142857143,6.214285714285714,0.00934065934065934,0.01861928394186459,0.019780219780219783,0.014505494505494506,0.07252747252747252,0.13479393024629513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10204081632653061,0.673469387755102,0.0,0.0,0.0,0.04081632653061224,0.019256275749470732,0.0,0.22448979591836735,0.3469387755102041,2.693877551020408,0.04081632653061224,0.02040816326530612,0.02040816326530612,1.6326530612244898,2.1020408163265305,0.14285714285714285,0.04985026517711884,0.0,0.14007251252149214,0.00654223468565046,0.018792951898955187,0.02040816326530612,0.663265306122449,0.8877551020408163,0.0013343799058084772,0.002659897705980656,0.0028257456828885406,0.0020722135007849294,0.010361067503924645,0.019256275749470732
57,Laquon Treadwell,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,33,51,434.0,1,0.0,0.0,613.0,122.0,22.0,23.1323142503435,0,8.091804719761376,1.5616434114909725,2.477524157978724,4.076732027821565,0.0,49.400000000000006,82.4,12,0.125,0.18474984930681132,0.11596958174904944,0.33529987944544903,0.18023255813953487,0.16666666666666666,0.1864406779661017,0.18548387096774194,0.17344961240310075,0.17751937984496122,1.0637254901960784,0.10754091514186527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,4.25,36.166666666666664,0.08333333333333333,0.0,0.0,51.083333333333336,10.166666666666666,1.8333333333333333,1.9276928541952918,0.0,0.6743170599801146,0.206460346498227,0.33972766898513046,0.0,4.116666666666667,6.866666666666667,0.010416666666666666,0.027941656620454086,0.014454134366925062,0.014793281653746769,0.0886437908496732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22916666666666666,0.3541666666666667,3.013888888888889,0.006944444444444444,0.0,0.0,4.256944444444445,0.8472222222222222,0.15277777777777776,0.160641071182941,0.0,0.056193088331676216,0.01720502887485225,0.028310639082094205,0.0,0.3430555555555556,0.5722222222222223,0.0008680555555555555,0.0023284713850378405,0.001204511197243755,0.0012327734711455641,0.007386982570806101,0.0
58,Rashard Higgins,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,24,47,275.0,1,0.0,0.0,540.0,47.0,16.0,5.2730953160000045,0,6.1813351629141104,1.5395291505552908,2.1447465159974874,3.810616287031177,0.0,33.5,57.5,12,0.12433862433862433,0.17324350336862368,0.03750997605746209,0.3251027392028355,0.1114714227807053,0.07142857142857142,0.125,0.11971830985915492,0.09144999710463836,0.10346285251027854,0.7275132275132276,0.06043852088545061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.9166666666666665,22.916666666666668,0.08333333333333333,0.0,0.0,45.0,3.9166666666666665,1.3333333333333333,0.439424609666667,0.0,0.5151112635761759,0.17872887633312395,0.3175513572525981,0.0,2.7916666666666665,4.791666666666667,0.010361552028218694,0.027091894933569626,0.007620833092053196,0.008621904375856545,0.06062610229276896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3263888888888889,1.9097222222222223,0.006944444444444444,0.0,0.0,3.75,0.3263888888888889,0.1111111111111111,0.03661871747222225,0.0,0.04292593863134799,0.01489407302776033,0.026462613104383175,0.0,0.23263888888888887,0.3993055555555556,0.0008634626690182246,0.002257657911130802,0.0006350694243377664,0.0007184920313213788,0.00505217519106408,0.0
59,Marcus Johnson,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,-2.0,0,0.0,0.0,1.0,-1.420438484987244,0,9,19,160.0,0,0.0,0.0,171.0,95.0,7.0,0.2852655313326977,0,4.933566895822317,0.7132123404917522,0.8927539058466396,1.694746244830276,0.0,15.8,24.799999999999997,7,0.0867579908675799,0.11067961165048544,0.11904761904761904,0.21868067562175822,0.09803921568627451,0.0,0.0875,0.07777777777777778,0.049019607843137254,0.0784313725490196,0.730593607305936,0.041549390162176646,-1.420438484987244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,-0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,-0.2029197835696063,0.0,1.2857142857142858,2.7142857142857144,22.857142857142858,0.0,0.0,0.0,24.428571428571427,13.571428571428571,1.0,0.04075221876181396,0.0,0.7047952708317595,0.12753627226380565,0.24210660640432513,0.0,2.257142857142857,3.5428571428571423,0.012393998695368558,0.031240096517394032,0.0070028011204481795,0.011204481792717087,0.10437051532941943,-0.2029197835696063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04081632653061224,-0.04081632653061224,0.0,0.0,0.0,0.02040816326530612,-0.028988540509943758,0.0,0.1836734693877551,0.38775510204081637,3.2653061224489797,0.0,0.0,0.0,3.4897959183673466,1.9387755102040816,0.14285714285714285,0.005821745537401994,0.0,0.10068503869025136,0.01821946746625795,0.03458665805776073,0.0,0.3224489795918367,0.5061224489795918,0.0017705712421955083,0.00446287093105629,0.0010004001600640256,0.001600640256102441,0.01491007361848849,-0.028988540509943758
60,Jaydon Mickens,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,10.0,0,0.0,0.0,58.0,3.0,1.0,0.5903129952494055,0,1.4285714285714286,0.09845559845559845,0.23039762170196953,0.30896173287477635,0.0,1.0,3.0,2,0.04411764705882353,0.1280353200883002,0.014705882352941176,0.16860472665887546,0.0273224043715847,,0.0625,0.0625,,,0.14705882352941177,0.03255914912090297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,5.0,0.0,0.0,0.0,29.0,1.5,0.5,0.29515649762470275,0.0,0.7142857142857143,0.11519881085098477,0.15448086643738818,0.0,0.5,1.5,0.022058823529411766,0.08430236332943773,,,0.07352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,2.5,0.0,0.0,0.0,14.5,0.75,0.25,0.14757824881235138,0.0,0.35714285714285715,0.057599405425492384,0.07724043321869409,0.0,0.25,0.75,0.011029411764705883,0.042151181664718866,,,0.03676470588235294,0.0
61,Tyler Boyd,2021,REG,1,1,46.0,0,0.0,0.0,0.0,0,0,-4.0,50.0,1.0,3.1924436271365266,0,0.0,0.0,2,22.0,0,0.0,0.0,1.0,1.3555669034831226,0,67,94,828.0,5,1.0,0.0,728.0,389.0,37.0,20.24410014353026,0,17.961749666297273,3.110998419282404,3.0812528751852053,6.823374641553249,0.0,116.84,183.84,16,0.17870722433460076,0.1720633419995273,0.16861725184221935,0.405711510101523,0.17730192719486082,0.14285714285714285,0.18137254901960784,0.17573221757322174,0.16007953502600183,0.17041297032731725,1.5741444866920151,0.1148210605208919,4.548010530619649,0.0625,0.0625,2.875,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,3.125,0.0625,0.19952772669603291,0.0,0.0,0.0,0.125,1.375,0.0,0.0,0.0,0.0625,0.08472293146769516,0.0,4.1875,5.875,51.75,0.3125,0.0625,0.0,45.5,24.3125,2.3125,1.2652562589706413,0.0,1.1226093541435795,0.19257830469907533,0.42646091509707806,0.0,7.3025,11.49,0.011169201520912548,0.025356969381345188,0.010004970939125115,0.010650810645457328,0.09838403041825095,0.2842506581637281,0.00390625,0.00390625,0.1796875,0.0,0.0,0.0,0.0,0.0,0.0,-0.015625,0.1953125,0.00390625,0.012470482918502057,0.0,0.0,0.0,0.0078125,0.0859375,0.0,0.0,0.0,0.00390625,0.005295183216730948,0.0,0.26171875,0.3671875,3.234375,0.01953125,0.00390625,0.0,2.84375,1.51953125,0.14453125,0.07907851618566508,0.0,0.07016308463397372,0.012036144043692208,0.02665380719356738,0.0,0.45640625,0.718125,0.0006980750950570342,0.0015848105863340743,0.0006253106836953197,0.000665675665341083,0.006149001901140684,0.017765666135233005
62,Tyreek Hill,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,9,96.0,0,0.0,0.0,4.0,2.9771603627013974,0,111,159,1239.0,9,2.0,1.0,1647.0,444.0,75.0,62.36571529114821,0,13.925718638366005,4.214110234145003,6.005553916841985,10.525053093006894,0.0,185.5,296.5,17,0.23555555555555555,0.33198951824228984,0.1627565982404692,0.6189249479271652,0.25096212274660723,0.24324324324324326,0.2808988764044944,0.27631578947368424,0.24710268299492524,0.24941834684593445,1.8355555555555556,0.1684008451280187,2.9771603627013974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,5.647058823529412,0.0,0.0,0.0,0.23529411764705882,0.17512708015890574,0.0,6.529411764705882,9.352941176470589,72.88235294117646,0.5294117647058824,0.11764705882352941,0.058823529411764705,96.88235294117646,26.11764705882353,4.411764705882353,3.6685714877146007,0.0,0.8191599199038827,0.35326787746129323,0.6191207701768762,0.0,10.911764705882353,17.441176470588236,0.013856209150326797,0.03640734987806854,0.014535451940877955,0.014671667461525555,0.10797385620915033,0.17512708015890574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03114186851211073,0.3321799307958478,0.0,0.0,0.0,0.01384083044982699,0.010301592950523866,0.0,0.38408304498269896,0.5501730103806228,4.287197231833909,0.03114186851211073,0.006920415224913495,0.0034602076124567475,5.698961937716263,1.5363321799307958,0.2595155709342561,0.21579832280674122,0.0,0.04818587764140486,0.020780463380076074,0.036418868833933894,0.0,0.6418685121107267,1.0259515570934257,0.0008150711264898116,0.002141608816356973,0.0008550265847575267,0.0008630392624426797,0.006351403306420608,0.010301592950523866
63,Pharoh Cooper,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,3.0,0,0.0,0.0,0.0,-0.194386996794492,0,4,11,33.0,0,0.0,0.0,79.0,7.0,1.0,-10.620481441050323,0,2.375,0.4390886316444907,0.5445923791788876,1.0398476128919572,0.0,3.6,7.6,6,0.054455445544554455,0.05671213208901651,0.014767932489451477,0.12705287398804488,0.036544850498338874,0.0,0.02,0.018518518518518517,0.018272425249169437,0.029235880398671102,0.16336633663366337,0.023755938984746185,-0.194386996794492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,-0.032397832799082,0.0,0.6666666666666666,1.8333333333333333,5.5,0.0,0.0,0.0,13.166666666666666,1.1666666666666667,0.16666666666666666,-1.770080240175054,0.0,0.3958333333333333,0.0907653965298146,0.17330793548199286,0.0,0.6,1.2666666666666666,0.009075907590759076,0.02117547899800748,0.003045404208194906,0.00487264673311185,0.027227722772277228,-0.032397832799082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.08333333333333333,0.0,0.0,0.0,0.0,-0.005399638799847,0.0,0.1111111111111111,0.3055555555555555,0.9166666666666666,0.0,0.0,0.0,2.194444444444444,0.19444444444444445,0.027777777777777776,-0.295013373362509,0.0,0.06597222222222222,0.015127566088302432,0.028884655913665475,0.0,0.09999999999999999,0.2111111111111111,0.0015126512651265128,0.003529246499667913,0.0005075673680324844,0.000812107788851975,0.004537953795379538,-0.005399638799847
64,Mike Thomas,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,11,52.0,0,0.0,0.0,109.0,13.0,3.0,-2.698866531817482,0,4.239177489177489,0.4074096430856313,0.5530122147500196,0.9982230149534607,0.0,5.2,10.200000000000001,7,0.054455445544554455,0.06982703395259449,0.015402843601895734,0.13754479547890727,0.033700583279325985,0.0,0.04,0.03529411764705882,0.016850291639662993,0.02696046662346079,0.25742574257425743,0.01742338833657887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,1.5714285714285714,7.428571428571429,0.0,0.0,0.0,15.571428571428571,1.8571428571428572,0.42857142857142855,-0.38555236168821166,0.0,0.6055967841682127,0.07900174496428851,0.1426032878504944,0.0,0.7428571428571429,1.4571428571428573,0.007779349363507779,0.019649256496986754,0.002407184519951856,0.00385149523192297,0.036775106082036775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10204081632653061,0.22448979591836735,1.0612244897959184,0.0,0.0,0.0,2.2244897959183674,0.2653061224489796,0.061224489795918366,-0.05507890881260167,0.0,0.08651382630974468,0.01128596356632693,0.020371898264356342,0.0,0.10612244897959185,0.20816326530612247,0.001111335623358254,0.0028070366424266793,0.00034388350285026513,0.0005502136045604243,0.005253586583148111,0.0
