,name,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,total_epa,completions per game,attempts per game,passing_yards per game,passing_tds per game,interceptions per game,sacks per game,sack_yards per game,sack_fumbles per game,sack_fumbles_lost per game,passing_air_yards per game,passing_yards_after_catch per game,passing_first_downs per game,passing_epa per game,passing_2pt_conversions per game,pacr per game,dakota per game,carries per game,rushing_yards per game,rushing_tds per game,rushing_fumbles per game,rushing_fumbles_lost per game,rushing_first_downs per game,rushing_epa per game,rushing_2pt_conversions per game,receptions per game,targets per game,receiving_yards per game,receiving_tds per game,receiving_fumbles per game,receiving_fumbles_lost per game,receiving_air_yards per game,receiving_yards_after_catch per game,receiving_first_downs per game,receiving_epa per game,receiving_2pt_conversions per game,racr per game,air_yards_share per game,wopr_x per game,special_teams_tds per game,fantasy_points per game,fantasy_points_ppr per game,tgt_sh per game,wopr_y per game,dom per game,w8dom per game,yptmpa per game,total_epa per game
28,Tyler Boyd,0,1,0.0,0,1.0,0.0,0.0,0,0,-8.0,0.0,0.0,-6.527,0,0.0,0.0,2,11.0,0,0.0,0.0,1.0,0.733,0,55,79,499.0,2,0.0,0.0,508.0,206.0,21.0,5.195,0,13.342,2.219,2.37,4.988,0.0,61.0,116.0,12,0.178,0.182,0.129,0.412,0.169,0.111,0.144,0.14,0.14,0.157,1.121,0.113,-5.7940000000000005,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,-0.6666666666666666,0.0,0.0,-0.5439166666666667,0.0,0.0,0.0,0.16666666666666666,0.9166666666666666,0.0,0.0,0.0,0.08333333333333333,0.06108333333333333,0.0,4.583333333333333,6.583333333333333,41.583333333333336,0.16666666666666666,0.0,0.0,42.333333333333336,17.166666666666668,1.75,0.43291666666666667,0.0,1.1118333333333335,0.1975,0.4156666666666667,0.0,5.083333333333333,9.666666666666666,0.014833333333333332,0.034333333333333334,0.011666666666666667,0.013083333333333334,0.09341666666666666,-0.4828333333333334
29,Tyreek Hill,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,5,15.0,0,0.0,0.0,2.0,-0.667,0,93,127,1481.0,12,1.0,1.0,1304.0,604.0,66.0,85.067,0,15.204,3.927,5.238,9.557,0.0,219.6,312.6,12,0.314,0.43,0.351,0.814,0.42,0.48,0.395,0.406,0.45,0.432,3.657,0.242,-0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,1.25,0.0,0.0,0.0,0.16666666666666666,-0.05558333333333334,0.0,7.75,10.583333333333334,123.41666666666667,1.0,0.08333333333333333,0.08333333333333333,108.66666666666667,50.333333333333336,5.5,7.088916666666666,0.0,1.2670000000000001,0.43650000000000005,0.7964166666666667,0.0,18.3,26.05,0.026166666666666668,0.06783333333333333,0.0375,0.036,0.30475,-0.05558333333333334
30,Zach Pascal,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,11,19.0,0,0.0,0.0,100.0,12.0,1.0,-10.846,0,0.4,0.335,0.42,0.797,0.0,1.9,5.9,8,0.042,0.045,0.019,0.099,0.012,0.0,0.012,0.011,0.006,0.01,0.072,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.375,2.375,0.0,0.0,0.0,12.5,1.5,0.125,-1.35575,0.0,0.05,0.0525,0.099625,0.0,0.2375,0.7375,0.00525,0.012375,0.00075,0.00125,0.009,0.0
31,Curtis Samuel,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,20.0,1,0.0,0.0,2.0,1.764,0,51,68,508.0,2,0.0,0.0,480.0,216.0,22.0,12.451,0,18.179,1.931,1.958,4.268,0.0,70.8,121.8,12,0.147,0.137,0.142,0.33,0.162,0.118,0.152,0.148,0.14,0.153,1.095,0.115,1.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.6666666666666667,0.08333333333333333,0.0,0.0,0.16666666666666666,0.147,0.0,4.25,5.666666666666667,42.333333333333336,0.16666666666666666,0.0,0.0,40.0,18.0,1.8333333333333333,1.0375833333333333,0.0,1.5149166666666665,0.16316666666666665,0.35566666666666663,0.0,5.8999999999999995,10.15,0.012249999999999999,0.0275,0.011666666666666667,0.01275,0.09125,0.147
32,Trent Taylor,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,-2.0,0,0.0,0.0,0.0,-1.352,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.299,0,0.0,0.073,-0.021,0.095,0.0,-0.2,-0.2,3,0.02,0.0,0.0,0.031,0.0,,0.0,0.0,,,0.0,-0.001,-1.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.6666666666666666,0.0,0.0,0.0,0.0,-0.4506666666666667,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.433,0.0,0.0,-0.007,0.03166666666666667,0.0,-0.06666666666666667,-0.06666666666666667,0.006666666666666667,0.010333333333333333,,,0.0,-0.4506666666666667
33,Kendrick Bourne,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,4.0,0,0.0,0.0,1.0,0.639,0,37,55,406.0,4,1.0,1.0,574.0,203.0,15.0,-9.54,0,13.305,1.599,1.894,3.724,0.0,63.0,100.0,8,0.198,0.272,0.227,0.515,0.236,0.444,0.197,0.224,0.34,0.278,1.46,0.174,0.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.5,0.0,0.0,0.0,0.125,0.079875,0.0,4.625,6.875,50.75,0.5,0.125,0.125,71.75,25.375,1.875,-1.1925,0.0,1.663125,0.23675,0.4655,0.0,7.875,12.5,0.02475,0.064375,0.0425,0.03475,0.1825,0.079875
34,Isaiah McKenzie,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,14.0,0,0.0,0.0,0.0,-0.512,0,11,14,82.0,0,0.0,0.0,35.0,72.0,4.0,2.215,0,2.843,0.498,0.249,0.922,0.0,9.6,20.6,9,0.047,0.016,0.069,0.083,0.039,0.0,0.041,0.038,0.019,0.031,0.272,0.028,-0.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.5555555555555556,0.0,0.0,0.0,0.0,-0.05688888888888889,0.0,1.2222222222222223,1.5555555555555556,9.11111111111111,0.0,0.0,0.0,3.888888888888889,8.0,0.4444444444444444,0.24611111111111109,0.0,0.3158888888888889,0.027666666666666666,0.10244444444444445,0.0,1.0666666666666667,2.288888888888889,0.005222222222222222,0.009222222222222222,0.002111111111111111,0.0034444444444444444,0.030222222222222223,-0.05688888888888889
35,Mike Williams,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,3.0,0,0.0,0.0,0.0,-0.291,0,19,26,249.0,1,0.0,0.0,307.0,108.0,9.0,12.853,0,2.743,0.661,0.885,1.612,0.0,31.2,50.2,3,0.213,0.302,0.236,0.561,0.252,0.143,0.196,0.189,0.197,0.23,2.041,0.143,-0.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,-0.09699999999999999,0.0,6.333333333333333,8.666666666666666,83.0,0.3333333333333333,0.0,0.0,102.33333333333333,36.0,3.0,4.2843333333333335,0.0,0.9143333333333333,0.295,0.5373333333333333,0.0,10.4,16.733333333333334,0.071,0.18700000000000003,0.06566666666666666,0.07666666666666667,0.6803333333333333,-0.09699999999999999
36,Mack Hollins,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,17,29,247.0,0,0.0,0.0,371.0,55.0,9.0,9.964,0,7.048,0.95,1.727,2.634,0.0,24.7,41.7,8,0.105,0.163,0.064,0.288,0.129,0.0,0.094,0.087,0.064,0.103,0.895,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.125,3.625,30.875,0.0,0.0,0.0,46.375,6.875,1.125,1.2455,0.0,0.881,0.215875,0.32925,0.0,3.0875,5.2125,0.013125,0.036,0.008,0.012875,0.111875,0.0
37,Jamal Agnew,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,-2.0,0,0.0,0.0,0.0,-2.708,0,9,12,90.0,0,1.0,1.0,106.0,25.0,5.0,-2.369,0,2.675,0.349,0.462,0.847,0.0,6.8,15.8,5,0.066,0.083,0.041,0.165,0.071,0.0,0.081,0.075,0.035,0.056,0.492,0.036,-2.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,-0.4,0.0,0.0,0.0,0.0,-0.5416000000000001,0.0,1.8,2.4,18.0,0.0,0.2,0.2,21.2,5.0,1.0,-0.47380000000000005,0.0,0.5349999999999999,0.09240000000000001,0.1694,0.0,1.3599999999999999,3.16,0.0132,0.033,0.007000000000000001,0.0112,0.0984,-0.5416000000000001
