,name,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,total_epa,completions per game,attempts per game,passing_yards per game,passing_tds per game,interceptions per game,sacks per game,sack_yards per game,sack_fumbles per game,sack_fumbles_lost per game,passing_air_yards per game,passing_yards_after_catch per game,passing_first_downs per game,passing_epa per game,passing_2pt_conversions per game,pacr per game,dakota per game,carries per game,rushing_yards per game,rushing_tds per game,rushing_fumbles per game,rushing_fumbles_lost per game,rushing_first_downs per game,rushing_epa per game,rushing_2pt_conversions per game,receptions per game,targets per game,receiving_yards per game,receiving_tds per game,receiving_fumbles per game,receiving_fumbles_lost per game,receiving_air_yards per game,receiving_yards_after_catch per game,receiving_first_downs per game,receiving_epa per game,receiving_2pt_conversions per game,racr per game,air_yards_share per game,wopr_x per game,special_teams_tds per game,fantasy_points per game,fantasy_points_ppr per game,tgt_sh per game,wopr_y per game,dom per game,w8dom per game,yptmpa per game,total_epa per game
12,Travis Kelce,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,3.0,1,0.0,0.0,1.0,0.345,0,92,134,1125.0,9,1.0,1.0,994.0,564.0,62.0,50.803,0,20.278,3.541,3.631,7.853,0.0,170.8,262.8,16,0.208,0.211,0.218,0.481,0.24,0.265,0.247,0.249,0.253,0.245,1.744,0.159,0.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.1875,0.0625,0.0,0.0,0.0625,0.0215625,0.0,5.75,8.375,70.3125,0.5625,0.0625,0.0625,62.125,35.25,3.875,3.1751875,0.0,1.267375,0.2269375,0.4908125,0.0,10.675,16.425,0.013,0.0300625,0.0158125,0.0153125,0.109,0.0215625
13,Logan Thomas,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,18,25,196.0,3,1.0,1.0,244.0,72.0,10.0,4.575,0,5.185,0.819,1.198,2.067,0.0,35.6,53.6,5,0.16,0.237,0.124,0.43,0.178,0.375,0.192,0.217,0.276,0.217,1.256,0.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,5.0,39.2,0.6,0.2,0.2,48.8,14.4,2.0,0.915,0.0,1.037,0.23959999999999998,0.41340000000000005,0.0,7.12,10.72,0.032,0.086,0.055200000000000006,0.0434,0.2512,0.0
14,Cameron Brate,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,30,57,245.0,4,0.0,0.0,434.0,81.0,15.0,-2.185,0,12.439,1.384,1.327,3.005,0.0,48.5,78.5,16,0.084,0.079,0.034,0.189,0.049,0.103,0.06,0.066,0.076,0.06,0.36,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.875,3.5625,15.3125,0.25,0.0,0.0,27.125,5.0625,0.9375,-0.1365625,0.0,0.7774375,0.0829375,0.1878125,0.0,3.03125,4.90625,0.00525,0.0118125,0.00475,0.00375,0.0225,0.0
15,Eric Ebron,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1.0,1,0.0,0.0,1.0,2.168,0,12,18,84.0,1,0.0,0.0,116.0,21.0,6.0,1.737,0,7.878,0.456,0.425,0.981,0.0,20.5,32.5,8,0.055,0.05,0.021,0.122,0.041,0.091,0.059,0.062,0.066,0.051,0.255,0.047,2.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.0,0.0,0.125,0.271,0.0,1.5,2.25,10.5,0.125,0.0,0.0,14.5,2.625,0.75,0.217125,0.0,0.98475,0.053125,0.122625,0.0,2.5625,4.0625,0.006875,0.01525,0.00825,0.006375,0.031875,0.271
16,Chris Manhertz,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,6,9,71.0,1,0.0,0.0,68.0,26.0,4.0,3.154,0,11.372,0.273,0.218,0.562,0.0,13.1,19.1,8,0.032,0.028,0.035,0.07,0.04,0.143,0.049,0.057,0.092,0.061,0.25,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.125,8.875,0.125,0.0,0.0,8.5,3.25,0.5,0.39425,0.0,1.4215,0.02725,0.07025,0.0,1.6375,2.3875,0.004,0.00875,0.0115,0.007625,0.03125,0.0
17,Maxx Williams,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,16,17,193.0,1,0.0,0.0,90.0,125.0,9.0,15.071,0,7.598,0.533,0.363,1.055,0.0,25.3,41.3,5,0.103,0.071,0.168,0.211,0.128,0.1,0.138,0.133,0.114,0.122,1.17,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.4,38.6,0.2,0.0,0.0,18.0,25.0,1.8,3.0141999999999998,0.0,1.5196,0.0726,0.211,0.0,5.0600000000000005,8.26,0.0206,0.0422,0.0228,0.024399999999999998,0.23399999999999999,0.0
18,MyCole Pruitt,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,14,18,145.0,3,0.0,0.0,118.0,59.0,10.0,8.843,1,10.364,0.621,0.656,1.39,0.0,34.5,48.5,10,0.058,0.053,0.052,0.129,0.065,0.25,0.09,0.106,0.158,0.102,0.466,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.8,14.5,0.3,0.0,0.0,11.8,5.9,1.0,0.8843,0.1,1.0364,0.0656,0.13899999999999998,0.0,3.45,4.85,0.0058000000000000005,0.0129,0.0158,0.010199999999999999,0.0466,0.0
19,Nick Boyle,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,2,2.0,0,0.0,0.0,3.0,0.0,0.0,-2.077,0,1.0,0.062,0.013,0.102,0.0,0.2,1.2,2,0.029,0.006,0.0,0.049,0.005,,0.0,0.0,,,0.029,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,1.5,0.0,0.0,-1.0385,0.0,0.5,0.0065,0.051,0.0,0.1,0.6,0.0145,0.0245,,,0.0145,0.0
20,Darren Waller,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,55,93,665.0,2,0.0,0.0,918.0,242.0,31.0,12.168,0,8.234,2.546,2.88,5.836,0.0,78.5,133.5,11,0.224,0.256,0.157,0.54,0.203,0.118,0.228,0.216,0.16,0.186,1.599,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.454545454545455,60.45454545454545,0.18181818181818182,0.0,0.0,83.45454545454545,22.0,2.8181818181818183,1.1061818181818182,0.0,0.7485454545454545,0.2618181818181818,0.5305454545454545,0.0,7.136363636363637,12.136363636363637,0.020363636363636365,0.049090909090909095,0.014545454545454545,0.01690909090909091,0.14536363636363636,0.0
21,James O'Shaughnessy,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,24,34,244.0,0,0.0,0.0,226.0,114.0,10.0,1.354,1,7.866,0.914,0.856,1.97,0.0,26.4,50.4,7,0.125,0.097,0.174,0.266,0.159,0.0,0.132,0.123,0.08,0.127,0.9,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4285714285714284,4.857142857142857,34.857142857142854,0.0,0.0,0.0,32.285714285714285,16.285714285714285,1.4285714285714286,0.19342857142857145,0.14285714285714285,1.1237142857142857,0.12228571428571429,0.2814285714285714,0.0,3.7714285714285714,7.2,0.017857142857142856,0.038,0.011428571428571429,0.018142857142857145,0.1285714285714286,0.0
22,Blake Bell,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,10.0,0,0.0,0.0,4.0,3.284,0,9,13,87.0,0,0.0,0.0,31.0,67.0,4.0,1.228,0,8.126,0.357,0.102,0.608,0.0,9.7,18.7,11,0.029,0.009,0.037,0.051,0.027,0.0,0.023,0.02,0.013,0.021,0.193,0.016,3.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.9090909090909091,0.0,0.0,0.0,0.36363636363636365,0.2985454545454545,0.0,0.8181818181818182,1.1818181818181819,7.909090909090909,0.0,0.0,0.0,2.8181818181818183,6.090909090909091,0.36363636363636365,0.11163636363636363,0.0,0.7387272727272727,0.009272727272727273,0.05527272727272727,0.0,0.8818181818181817,1.7,0.0026363636363636363,0.004636363636363636,0.0011818181818181817,0.0019090909090909091,0.017545454545454545,0.2985454545454545
23,C.J. Uzomah,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,49,63,493.0,5,0.0,0.0,274.0,300.0,24.0,19.424,0,27.398,1.936,0.99,3.598,0.0,79.3,128.3,16,0.12,0.065,0.13,0.231,0.106,0.143,0.118,0.121,0.124,0.113,0.937,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0625,3.9375,30.8125,0.3125,0.0,0.0,17.125,18.75,1.5,1.214,0.0,1.712375,0.061875,0.224875,0.0,4.95625,8.01875,0.0075,0.0144375,0.00775,0.0070625,0.0585625,0.0
24,Jesse James,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,7,8,62.0,1,0.0,0.0,54.0,18.0,3.0,2.055,0,4.559,0.265,0.204,0.541,0.0,12.2,19.2,4,0.06,0.049,0.047,0.129,0.073,0.333,0.061,0.077,0.203,0.125,0.463,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,2.0,15.5,0.25,0.0,0.0,13.5,4.5,0.75,0.51375,0.0,1.13975,0.051,0.13525,0.0,3.05,4.8,0.015,0.03225,0.05075,0.03125,0.11575,0.0
25,Geoff Swaim,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,31,40,210.0,3,0.0,0.0,146.0,139.0,12.0,9.252,0,24.936,1.455,0.779,2.727,0.0,39.0,70.0,16,0.083,0.041,0.084,0.157,0.061,0.143,0.069,0.077,0.102,0.078,0.435,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9375,2.5,13.125,0.1875,0.0,0.0,9.125,8.6875,0.75,0.57825,0.0,1.5585,0.0486875,0.1704375,0.0,2.4375,4.375,0.0051875,0.0098125,0.006375,0.004875,0.0271875,0.0
26,Tyler Kroft,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,16,25,173.0,1,0.0,0.0,144.0,74.0,9.0,5.402,0,7.094,0.875,0.669,1.781,0.0,23.3,39.3,9,0.082,0.065,0.075,0.174,0.082,0.077,0.087,0.086,0.079,0.081,0.565,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7777777777777777,2.7777777777777777,19.22222222222222,0.1111111111111111,0.0,0.0,16.0,8.222222222222221,1.0,0.6002222222222222,0.0,0.7882222222222223,0.07433333333333333,0.1978888888888889,0.0,2.588888888888889,4.366666666666666,0.009111111111111111,0.01933333333333333,0.008777777777777778,0.009000000000000001,0.06277777777777777,0.0
