,name,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,total_epa,completions per game,attempts per game,passing_yards per game,passing_tds per game,interceptions per game,sacks per game,sack_yards per game,sack_fumbles per game,sack_fumbles_lost per game,passing_air_yards per game,passing_yards_after_catch per game,passing_first_downs per game,passing_epa per game,passing_2pt_conversions per game,pacr per game,dakota per game,carries per game,rushing_yards per game,rushing_tds per game,rushing_fumbles per game,rushing_fumbles_lost per game,rushing_first_downs per game,rushing_epa per game,rushing_2pt_conversions per game,receptions per game,targets per game,receiving_yards per game,receiving_tds per game,receiving_fumbles per game,receiving_fumbles_lost per game,receiving_air_yards per game,receiving_yards_after_catch per game,receiving_first_downs per game,receiving_epa per game,receiving_2pt_conversions per game,racr per game,air_yards_share per game,wopr_x per game,special_teams_tds per game,fantasy_points per game,fantasy_points_ppr per game,tgt_sh per game,wopr_y per game,dom per game,w8dom per game,yptmpa per game,total_epa per game
10,Geoff Swaim,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,9,10,68.0,0,0.0,0.0,36.0,28.0,3.0,4.483,0,8.608,0.342,0.155,0.621,0.0,6.8,15.8,6,0.052,0.022,0.055,0.095,0.057,0.0,0.051,0.046,0.029,0.046,0.354,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.6666666666666667,11.333333333333334,0.0,0.0,0.0,6.0,4.666666666666667,0.5,0.7471666666666666,0.0,1.4346666666666668,0.025833333333333333,0.1035,0.0,1.1333333333333333,2.6333333333333333,0.008666666666666666,0.015833333333333335,0.004833333333333334,0.007666666666666666,0.059,0.0
11,Austin Hooper,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,16,19,154.0,0,0.0,0.0,79.0,92.0,7.0,6.296,0,31.419,0.656,0.373,1.245,0.0,15.4,31.4,12,0.05,0.029,0.077,0.099,0.062,0.0,0.057,0.053,0.031,0.05,0.408,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.5833333333333333,12.833333333333334,0.0,0.0,0.0,6.583333333333333,7.666666666666667,0.5833333333333334,0.5246666666666667,0.0,2.61825,0.031083333333333334,0.10375000000000001,0.0,1.2833333333333334,2.6166666666666667,0.004166666666666667,0.00825,0.0025833333333333333,0.004166666666666667,0.033999999999999996,0.0
12,Hunter Henry,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,35,52,353.0,5,1.0,0.0,475.0,63.0,24.0,17.085,0,9.037,1.618,2.017,3.839,0.0,65.3,100.3,12,0.129,0.154,0.047,0.317,0.14,0.385,0.211,0.228,0.262,0.189,0.878,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9166666666666665,4.333333333333333,29.416666666666668,0.4166666666666667,0.08333333333333333,0.0,39.583333333333336,5.25,2.0,1.42375,0.0,0.7530833333333334,0.16808333333333333,0.3199166666666667,0.0,5.441666666666666,8.358333333333333,0.010750000000000001,0.026416666666666668,0.021833333333333333,0.01575,0.07316666666666667,0.0
13,Tyler Higbee,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,34,55,367.0,2,0.0,0.0,352.0,156.0,19.0,11.406,0,14.939,1.634,1.361,3.404,0.0,48.7,82.7,12,0.132,0.106,0.118,0.283,0.125,0.125,0.137,0.135,0.125,0.125,0.88,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8333333333333335,4.583333333333333,30.583333333333332,0.16666666666666666,0.0,0.0,29.333333333333332,13.0,1.5833333333333333,0.9505,0.0,1.2449166666666667,0.11341666666666667,0.2836666666666667,0.0,4.058333333333334,6.891666666666667,0.011000000000000001,0.02358333333333333,0.010416666666666666,0.010416666666666666,0.07333333333333333,0.0
14,Mo Alie-Cox,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,7,11,104.0,2,0.0,0.0,105.0,58.0,6.0,7.664,0,7.178,0.355,0.449,0.847,0.0,22.4,29.4,9,0.037,0.049,0.057,0.095,0.049,0.222,0.058,0.071,0.136,0.084,0.353,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,1.2222222222222223,11.555555555555555,0.2222222222222222,0.0,0.0,11.666666666666666,6.444444444444445,0.6666666666666666,0.8515555555555555,0.0,0.7975555555555556,0.04988888888888889,0.0941111111111111,0.0,2.488888888888889,3.2666666666666666,0.0041111111111111105,0.010555555555555556,0.015111111111111112,0.009333333333333334,0.03922222222222222,0.0
15,Johnny Mundt,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,6,6,49.0,0,0.0,0.0,-4.0,53.0,2.0,2.492,0,7.5,0.173,-0.022,0.244,0.0,4.9,10.9,5,0.032,-0.003,0.099,0.045,0.04,0.0,0.032,0.029,0.02,0.032,0.261,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,9.8,0.0,0.0,0.0,-0.8,10.6,0.4,0.4984,0.0,1.5,-0.004399999999999999,0.048799999999999996,0.0,0.9800000000000001,2.18,0.0064,0.009,0.004,0.0064,0.0522,0.0
16,George Kittle,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2.0,0,0.0,0.0,1.0,0.565,0,53,72,811.0,6,0.0,0.0,648.0,389.0,34.0,52.786,0,17.744,2.603,3.015,6.015,0.0,117.3,170.3,13,0.198,0.224,0.222,0.477,0.228,0.24,0.217,0.22,0.234,0.23,2.234,0.132,0.565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.07692307692307693,0.043461538461538454,0.0,4.076923076923077,5.538461538461538,62.38461538461539,0.46153846153846156,0.0,0.0,49.84615384615385,29.923076923076923,2.6153846153846154,4.060461538461539,0.0,1.364923076923077,0.23192307692307693,0.4626923076923077,0.0,9.023076923076923,13.100000000000001,0.015230769230769232,0.03669230769230769,0.018000000000000002,0.017692307692307695,0.17184615384615384,0.043461538461538454
17,Pharaoh Brown,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,8,8,174.0,1,0.0,0.0,65.0,109.0,6.0,12.842,0,12.936,0.283,0.405,0.708,0.0,23.4,31.4,5,0.054,0.068,0.176,0.135,0.162,0.125,0.128,0.127,0.144,0.155,1.168,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,34.8,0.2,0.0,0.0,13.0,21.8,1.2,2.5684,0.0,2.5872,0.081,0.1416,0.0,4.68,6.279999999999999,0.0108,0.027000000000000003,0.0288,0.031,0.23359999999999997,0.0
18,Robert Tonyan,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,7,10,58.0,0,0.0,0.0,34.0,36.0,3.0,2.37,0,17.679,0.352,0.11,0.606,0.0,5.8,12.8,7,0.045,0.024,0.041,0.087,0.035,0.0,0.038,0.034,0.018,0.028,0.262,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4285714285714286,8.285714285714286,0.0,0.0,0.0,4.857142857142857,5.142857142857143,0.42857142857142855,0.3385714285714286,0.0,2.5255714285714284,0.015714285714285715,0.08657142857142856,0.0,0.8285714285714285,1.8285714285714287,0.0064285714285714285,0.012428571428571428,0.0025714285714285713,0.004,0.03742857142857143,0.0
19,Jonnu Smith,0,1,0.0,0,0.0,0.0,0.0,0,0,7.0,0.0,0.0,-0.862,0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,-0.422,0,41,55,460.0,2,1.0,1.0,346.0,279.0,21.0,6.886,0,22.595,1.703,1.297,3.462,0.0,56.0,97.0,11,0.148,0.106,0.257,0.307,0.176,0.2,0.164,0.167,0.188,0.181,1.24,0.113,-1.284,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,-0.07836363636363636,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,-0.038363636363636364,0.0,3.727272727272727,5.0,41.81818181818182,0.18181818181818182,0.09090909090909091,0.09090909090909091,31.454545454545453,25.363636363636363,1.9090909090909092,0.626,0.0,2.054090909090909,0.11790909090909091,0.31472727272727274,0.0,5.090909090909091,8.818181818181818,0.013454545454545453,0.027909090909090908,0.01709090909090909,0.016454545454545454,0.11272727272727273,-0.11672727272727274
